,Position,Fa13.BD.MM110.SD.MAG9-A,Fa13.BD.MM110.SD.MAG9-C,Fa13.BD.MM110.SD.MAG9-G,Fa13.BD.MM110.SD.MAG9-T,Sp13.BD.MM110.SD.MAG9-A,Sp13.BD.MM110.SD.MAG9-C,Sp13.BD.MM110.SD.MAG9-G,Sp13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SN.MAG9-A,Sp13.BD.MM15.SN.MAG9-C,Sp13.BD.MM15.SN.MAG9-G,Sp13.BD.MM15.SN.MAG9-T,Su13.BD.MLB.DD.MAG9-A,Su13.BD.MLB.DD.MAG9-C,Su13.BD.MLB.DD.MAG9-G,Su13.BD.MLB.DD.MAG9-T,Sp13.BD.MM15.DD.A.MAG9-A,Sp13.BD.MM15.DD.A.MAG9-C,Sp13.BD.MM15.DD.A.MAG9-G,Sp13.BD.MM15.DD.A.MAG9-T,Sp13.BD.MM110.SN.MAG9-A,Sp13.BD.MM110.SN.MAG9-C,Sp13.BD.MM110.SN.MAG9-G,Sp13.BD.MM110.SN.MAG9-T,Fa13.BD.MM15.DN.MAG9-A,Fa13.BD.MM15.DN.MAG9-C,Fa13.BD.MM15.DN.MAG9-G,Fa13.BD.MM15.DN.MAG9-T,Sp13.BD.MM110.DD.MAG9-A,Sp13.BD.MM110.DD.MAG9-C,Sp13.BD.MM110.DD.MAG9-G,Sp13.BD.MM110.DD.MAG9-T,Su13.BD.MM110.DCMD.MAG9-A,Su13.BD.MM110.DCMD.MAG9-C,Su13.BD.MM110.DCMD.MAG9-G,Su13.BD.MM110.DCMD.MAG9-T,Su13.BD.MLB.SD.C.MAG9-A,Su13.BD.MLB.SD.C.MAG9-C,Su13.BD.MLB.SD.C.MAG9-G,Su13.BD.MLB.SD.C.MAG9-T,Su13.BD.MM110.SD.MAG9-A,Su13.BD.MM110.SD.MAG9-C,Su13.BD.MM110.SD.MAG9-G,Su13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SD.MAG9-A,Sp13.BD.MM15.SD.MAG9-C,Sp13.BD.MM15.SD.MAG9-G,Sp13.BD.MM15.SD.MAG9-T,Sp13.BD.MLB.SN.MAG9-A,Sp13.BD.MLB.SN.MAG9-C,Sp13.BD.MLB.SN.MAG9-G,Sp13.BD.MLB.SN.MAG9-T,Fa13.BD.MM15.SN.MAG9-A,Fa13.BD.MM15.SN.MAG9-C,Fa13.BD.MM15.SN.MAG9-G,Fa13.BD.MM15.SN.MAG9-T,Fa13.BD.MLB.DN.MAG9-A,Fa13.BD.MLB.DN.MAG9-C,Fa13.BD.MLB.DN.MAG9-G,Fa13.BD.MLB.DN.MAG9-T,Su13.BD.MM15.SN.C.MAG9-A,Su13.BD.MM15.SN.C.MAG9-C,Su13.BD.MM15.SN.C.MAG9-G,Su13.BD.MM15.SN.C.MAG9-T,Fa13.BD.MM15.SD.MAG9-A,Fa13.BD.MM15.SD.MAG9-C,Fa13.BD.MM15.SD.MAG9-G,Fa13.BD.MM15.SD.MAG9-T,Su13.BD.MM15.DN.MAG9-A,Su13.BD.MM15.DN.MAG9-C,Su13.BD.MM15.DN.MAG9-G,Su13.BD.MM15.DN.MAG9-T,Fa13.BD.MLB.SN.MAG9-A,Fa13.BD.MLB.SN.MAG9-C,Fa13.BD.MLB.SN.MAG9-G,Fa13.BD.MLB.SN.MAG9-T,Su13.BD.MM110.SN.C.MAG9-A,Su13.BD.MM110.SN.C.MAG9-C,Su13.BD.MM110.SN.C.MAG9-G,Su13.BD.MM110.SN.C.MAG9-T,Fa13.BD.MM110.DN.MAG9-A,Fa13.BD.MM110.DN.MAG9-C,Fa13.BD.MM110.DN.MAG9-G,Fa13.BD.MM110.DN.MAG9-T,Fa13.BD.MM110.SN.MAG9-A,Fa13.BD.MM110.SN.MAG9-C,Fa13.BD.MM110.SN.MAG9-G,Fa13.BD.MM110.SN.MAG9-T,Su13.BD.MM15.SD.MAG9-A,Su13.BD.MM15.SD.MAG9-C,Su13.BD.MM15.SD.MAG9-G,Su13.BD.MM15.SD.MAG9-T
contig_21943_1,1756,0,0,4,0,0,0,32,0,0,0,27,0,0,0,1,0,0,0,38,0,0,0,7,0,0,0,5,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,24,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1757,4,0,0,0,32,0,0,0,27,0,0,0,1,0,0,0,39,0,0,0,7,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,23,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1758,4,0,0,0,30,0,2,0,25,0,2,0,0,0,1,0,32,0,7,0,7,0,0,0,5,0,0,0,45,0,1,0,0,0,0,0,4,0,4,0,4,0,0,0,20,0,3,0,7,0,4,0,1,0,0,0,1,0,0,0,11,0,2,0,3,0,0,0,6,0,2,0,3,0,1,0,1,0,2,0,2,0,0,0,1,0,0,0,6,0,2,0
contig_21943_1,1759,4,0,0,0,32,0,0,0,28,0,0,0,1,0,0,0,39,0,0,0,7,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,23,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1760,4,0,0,0,32,0,0,0,28,0,0,0,1,0,0,0,39,0,0,0,7,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,23,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1761,0,4,0,0,0,27,0,5,0,27,0,0,0,1,0,0,0,35,0,3,0,7,0,0,0,5,0,0,0,36,0,11,0,0,0,0,0,9,0,0,0,4,0,0,0,21,0,2,0,14,0,0,0,1,0,0,0,1,0,0,0,12,0,1,0,3,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1762,4,0,0,0,32,0,0,0,26,0,0,0,1,0,0,0,38,0,0,0,7,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,23,0,0,0,14,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1763,0,0,0,4,0,0,0,33,0,0,0,26,0,0,0,1,0,0,0,37,0,0,0,7,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,24,0,0,0,14,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8
contig_21943_1,1764,1,0,3,0,0,0,33,0,0,0,26,0,0,0,1,0,0,0,37,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,14,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,3,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1765,0,0,0,4,0,0,0,33,0,0,0,26,0,0,0,1,0,0,0,37,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,14,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8
contig_21943_1,1766,0,0,0,4,0,0,0,33,0,0,0,26,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8
contig_21943_1,1767,0,4,0,0,0,32,0,0,0,26,0,0,0,1,0,0,0,35,0,1,0,8,0,0,0,5,0,0,0,45,0,1,0,0,0,0,0,9,0,0,0,4,0,0,0,22,0,3,0,14,0,2,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1768,4,0,0,0,32,0,0,0,26,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1769,0,4,0,0,0,33,0,0,0,27,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,45,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1770,0,4,0,0,0,34,0,0,0,27,0,0,0,1,0,0,0,35,0,1,0,8,0,0,0,5,0,0,1,44,0,0,0,0,0,0,0,8,1,0,0,4,0,0,0,24,0,1,0,17,0,0,0,1,0,0,0,1,0,0,1,12,0,0,0,2,0,0,0,9,0,0,0,8,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1771,0,0,4,0,1,0,33,0,0,0,28,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,26,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1772,4,0,0,0,32,0,0,0,28,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,27,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1773,0,4,0,0,0,32,0,0,0,26,0,2,0,1,0,0,0,33,0,3,0,8,0,0,0,5,0,0,0,45,0,1,0,0,0,0,0,9,0,0,0,4,0,0,0,27,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1774,4,0,0,0,32,0,0,0,25,2,0,1,1,0,0,0,35,1,0,0,8,0,0,0,5,0,0,0,45,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,24,3,0,1,15,1,0,1,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1775,0,0,0,4,0,0,0,32,0,0,0,28,0,0,0,1,0,0,0,36,0,0,0,8,0,0,0,5,0,0,0,45,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,28,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8
contig_21943_1,1776,0,0,4,0,12,0,8,12,2,0,21,6,0,0,1,0,6,0,21,9,1,0,2,5,0,0,5,0,21,0,14,10,0,0,0,0,0,0,9,0,0,0,4,0,2,2,23,2,3,1,12,1,1,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,1,0,9,0,0,0,10,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,8,0
contig_21943_1,1777,0,0,0,4,0,0,0,31,0,0,0,28,0,0,0,1,1,0,0,35,0,0,0,8,0,0,0,5,0,0,0,44,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,29,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,10,1,0,0,9,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8
contig_21943_1,1778,0,4,0,0,0,31,0,0,0,29,0,0,0,1,0,0,0,35,0,0,0,8,0,0,0,5,0,0,0,43,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,28,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,10,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1779,0,0,1,3,0,0,31,0,0,2,25,2,0,0,1,0,0,0,34,1,0,0,7,0,0,0,3,2,0,1,39,3,0,0,0,0,0,0,5,4,0,0,4,0,0,0,25,3,0,1,15,1,0,0,1,0,0,0,0,1,0,0,11,1,0,0,1,1,0,0,9,0,0,0,4,6,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1780,0,0,4,0,0,0,31,0,0,0,29,0,0,0,1,0,0,0,35,0,0,0,8,0,0,0,5,0,0,0,42,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,29,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1781,0,4,0,0,0,31,0,0,0,29,0,0,0,1,0,0,0,35,0,0,0,8,0,0,0,5,0,0,0,42,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,29,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1782,0,1,3,0,20,5,3,0,8,7,9,4,0,0,1,0,12,10,5,6,6,2,0,0,2,1,2,0,26,11,1,1,0,0,0,0,2,2,3,1,0,4,0,0,4,14,10,1,0,10,4,1,1,0,0,0,1,0,0,0,0,11,1,1,0,1,1,0,1,8,0,0,4,0,3,0,0,3,0,0,1,1,0,0,0,1,0,0,0,7,0,1
contig_21943_1,1783,0,0,6,0,0,0,28,0,0,0,29,0,0,0,1,0,0,0,35,0,0,0,8,0,0,0,5,0,0,0,38,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,29,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1784,0,0,6,0,0,0,27,0,0,0,29,0,0,0,1,0,0,0,35,0,0,0,9,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,29,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0
contig_21943_1,1785,0,6,0,0,0,22,0,0,0,23,0,1,0,0,0,0,0,27,0,4,0,9,0,0,0,4,0,0,0,27,0,1,0,0,0,0,0,8,0,0,0,4,0,0,0,21,0,4,0,12,0,1,0,0,0,0,0,0,0,1,0,14,0,0,0,2,0,0,0,9,0,0,0,6,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1786,0,0,6,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,31,0,0,0,9,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,26,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,7,0
contig_21943_1,1787,6,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,31,0,0,0,9,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0
contig_21943_1,1788,3,0,3,0,20,0,0,0,22,0,0,0,0,0,0,0,30,0,1,0,9,0,0,0,4,0,0,0,26,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1,0,1,0,9,0,0,0,6,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0
contig_21943_1,1789,6,0,0,0,5,0,15,0,13,0,9,0,0,0,0,0,12,0,19,0,2,0,7,0,3,0,1,0,11,0,16,0,0,0,0,0,2,0,6,0,4,0,0,0,16,0,9,0,10,0,4,0,0,0,0,0,0,0,1,0,9,0,4,0,2,0,0,0,6,0,4,0,4,0,3,0,1,0,2,0,1,0,1,0,1,0,0,0,8,0,1,0
contig_21943_1,1790,0,0,0,7,0,0,0,23,0,0,0,24,0,0,0,0,0,0,1,31,0,0,0,12,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,15,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,9
contig_21943_1,1791,0,7,0,0,0,23,0,0,0,25,0,0,0,0,0,0,0,32,0,0,0,12,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,7,1,0,0,4,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,15,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,9,0,0
contig_21943_1,1792,7,0,0,0,23,0,0,0,27,0,0,0,0,0,0,0,32,0,0,0,12,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1793,7,0,0,0,23,0,0,0,27,0,0,0,0,0,0,0,33,0,0,0,12,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1794,7,0,0,0,23,0,0,0,17,0,10,0,0,0,0,0,17,0,16,0,12,0,0,0,3,0,1,0,26,0,2,0,0,0,0,0,5,0,6,0,6,0,0,0,12,0,12,0,7,0,6,0,0,0,0,0,0,0,1,0,13,0,4,0,2,0,0,0,15,0,2,0,4,0,4,0,1,0,2,0,2,0,0,0,1,0,0,0,13,0,2,0
contig_21943_1,1795,7,0,0,0,23,0,0,0,28,0,0,0,0,0,0,0,33,1,0,0,14,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,2,0,0,0,17,0,0,0,7,1,0,0,1,2,0,0,2,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1796,0,0,0,7,0,0,0,23,0,0,0,26,0,0,0,0,0,0,0,34,0,0,0,14,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15
contig_21943_1,1797,0,0,7,0,0,0,23,0,0,0,26,0,0,0,0,0,0,0,34,0,0,0,15,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,27,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,2,0,0,0,17,0,0,1,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15,0
contig_21943_1,1798,0,6,0,0,0,23,0,0,0,24,0,2,0,0,0,0,0,28,1,5,0,15,0,0,0,4,0,0,0,28,1,0,0,0,0,0,0,10,0,1,0,6,0,0,0,20,2,6,0,10,1,2,0,0,0,0,0,1,0,0,0,17,0,1,0,2,0,0,0,17,0,0,0,6,1,1,0,3,0,0,0,2,0,0,0,1,0,0,0,13,0,2
contig_21943_1,1799,0,0,0,6,0,0,0,22,0,0,0,26,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,30,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,3,0,0,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15
contig_21943_1,1800,0,0,6,0,0,0,24,0,0,0,26,0,0,0,0,0,0,0,35,0,0,0,15,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,30,0,0,0,14,0,0,0,0,0,0,0,2,0,0,1,17,0,0,0,3,0,0,0,18,0,0,0,8,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,15,0
contig_21943_1,1801,0,6,0,0,0,23,0,0,0,26,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,30,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,3,0,0,0,18,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15,0,0
contig_21943_1,1802,0,4,0,0,0,24,0,0,0,25,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,31,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,3,0,0,0,18,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,15,0,0
contig_21943_1,1803,0,4,0,0,0,24,0,0,0,19,4,0,0,0,0,0,0,28,8,0,0,15,0,0,0,5,0,0,0,27,0,1,0,0,0,0,0,11,1,0,0,8,0,0,0,23,4,4,0,7,6,1,0,0,0,0,0,2,0,0,0,18,0,0,0,3,0,0,0,18,0,0,1,7,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,14,1,0
contig_21943_1,1804,4,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,32,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,19,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1805,0,0,0,4,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,32,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,19,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15
contig_21943_1,1806,0,4,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,32,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,20,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0
contig_21943_1,1807,4,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,36,0,0,0,15,0,0,0,5,0,0,0,31,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,32,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,5,0,0,0,20,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1808,0,0,0,4,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,40,0,0,0,15,0,0,0,5,0,0,0,31,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,36,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,5,0,0,0,21,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15
contig_21943_1,1809,0,4,0,0,0,22,0,0,0,23,0,0,0,0,0,0,0,40,0,0,0,15,0,0,0,5,0,0,0,33,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,36,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,5,0,0,0,21,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0
contig_21943_1,1810,4,0,0,0,20,0,2,0,15,0,8,0,0,0,0,0,34,0,6,0,12,0,3,0,3,0,2,0,28,0,5,0,0,0,0,0,10,0,3,0,10,0,0,0,34,0,2,0,15,0,0,0,0,0,0,0,2,0,0,0,19,0,1,0,5,0,0,0,18,0,3,0,4,0,3,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0
contig_21943_1,1811,0,0,0,3,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,40,0,0,0,15,0,0,0,5,0,0,0,32,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,5,0,0,0,19,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,14
contig_21943_1,1812,0,3,0,0,0,21,0,2,0,20,0,3,0,0,0,0,0,41,0,0,0,12,0,3,0,5,0,0,0,29,0,3,0,0,0,0,0,11,0,0,0,8,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,16,1,1,0,5,0,0,0,16,0,3,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0,0
contig_21943_1,1813,2,0,0,0,24,0,0,0,24,0,0,0,1,0,0,0,40,0,0,0,15,0,0,0,5,0,0,0,32,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,5,0,0,0,18,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1814,2,0,0,0,24,0,0,0,24,0,0,0,1,0,0,0,40,0,0,0,15,0,0,0,5,0,0,0,33,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,18,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0
contig_21943_1,1815,0,0,2,0,2,0,23,0,4,0,20,0,0,0,1,0,3,0,36,0,3,0,12,0,0,0,5,0,3,0,30,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,36,0,0,0,15,0,0,0,0,0,0,0,2,0,1,0,17,0,0,0,5,0,3,0,15,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0
contig_21943_1,1816,0,0,2,0,0,0,25,0,0,0,24,0,0,0,1,0,0,0,39,0,0,0,15,0,0,0,5,0,0,0,33,0,0,0,0,0,0,0,11,0,0,0,6,2,0,0,36,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,18,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,8,0
