,Position,Su13.BD.MLB.DD.MAG1-A,Su13.BD.MLB.DD.MAG1-C,Su13.BD.MLB.DD.MAG1-G,Su13.BD.MLB.DD.MAG1-T,Sp13.BD.MM15.DD.A.MAG1-A,Sp13.BD.MM15.DD.A.MAG1-C,Sp13.BD.MM15.DD.A.MAG1-G,Sp13.BD.MM15.DD.A.MAG1-T,Fa13.BD.MLB.SN.MAG1-A,Fa13.BD.MLB.SN.MAG1-C,Fa13.BD.MLB.SN.MAG1-G,Fa13.BD.MLB.SN.MAG1-T,Sp13.BD.MM110.DD.MAG1-A,Sp13.BD.MM110.DD.MAG1-C,Sp13.BD.MM110.DD.MAG1-G,Sp13.BD.MM110.DD.MAG1-T,Su13.BD.MM110.SN.C.MAG1-A,Su13.BD.MM110.SN.C.MAG1-C,Su13.BD.MM110.SN.C.MAG1-G,Su13.BD.MM110.SN.C.MAG1-T,Fa13.BD.MM15.DN.MAG1-A,Fa13.BD.MM15.DN.MAG1-C,Fa13.BD.MM15.DN.MAG1-G,Fa13.BD.MM15.DN.MAG1-T,Su13.BD.MM15.DN.MAG1-A,Su13.BD.MM15.DN.MAG1-C,Su13.BD.MM15.DN.MAG1-G,Su13.BD.MM15.DN.MAG1-T,Sp13.BD.MM110.SD.MAG1-A,Sp13.BD.MM110.SD.MAG1-C,Sp13.BD.MM110.SD.MAG1-G,Sp13.BD.MM110.SD.MAG1-T,Su13.BD.MM110.SD.MAG1-A,Su13.BD.MM110.SD.MAG1-C,Su13.BD.MM110.SD.MAG1-G,Su13.BD.MM110.SD.MAG1-T,Fa13.BD.MM15.SD.MAG1-A,Fa13.BD.MM15.SD.MAG1-C,Fa13.BD.MM15.SD.MAG1-G,Fa13.BD.MM15.SD.MAG1-T,Fa13.BD.MM110.SN.MAG1-A,Fa13.BD.MM110.SN.MAG1-C,Fa13.BD.MM110.SN.MAG1-G,Fa13.BD.MM110.SN.MAG1-T,Su13.BD.MM15.SN.C.MAG1-A,Su13.BD.MM15.SN.C.MAG1-C,Su13.BD.MM15.SN.C.MAG1-G,Su13.BD.MM15.SN.C.MAG1-T,Fa13.BD.MM110.SD.MAG1-A,Fa13.BD.MM110.SD.MAG1-C,Fa13.BD.MM110.SD.MAG1-G,Fa13.BD.MM110.SD.MAG1-T,Fa13.BD.MM110.DN.MAG1-A,Fa13.BD.MM110.DN.MAG1-C,Fa13.BD.MM110.DN.MAG1-G,Fa13.BD.MM110.DN.MAG1-T,Sp13.BD.MM15.SD.MAG1-A,Sp13.BD.MM15.SD.MAG1-C,Sp13.BD.MM15.SD.MAG1-G,Sp13.BD.MM15.SD.MAG1-T,Sp13.BD.MLB.SN.MAG1-A,Sp13.BD.MLB.SN.MAG1-C,Sp13.BD.MLB.SN.MAG1-G,Sp13.BD.MLB.SN.MAG1-T,Sp13.BD.MM15.SN.MAG1-A,Sp13.BD.MM15.SN.MAG1-C,Sp13.BD.MM15.SN.MAG1-G,Sp13.BD.MM15.SN.MAG1-T,Fa13.BD.MLB.DN.MAG1-A,Fa13.BD.MLB.DN.MAG1-C,Fa13.BD.MLB.DN.MAG1-G,Fa13.BD.MLB.DN.MAG1-T,Su13.BD.MLB.SD.C.MAG1-A,Su13.BD.MLB.SD.C.MAG1-C,Su13.BD.MLB.SD.C.MAG1-G,Su13.BD.MLB.SD.C.MAG1-T,Su13.BD.MM15.SD.MAG1-A,Su13.BD.MM15.SD.MAG1-C,Su13.BD.MM15.SD.MAG1-G,Su13.BD.MM15.SD.MAG1-T,Sp13.BD.MM110.SN.MAG1-A,Sp13.BD.MM110.SN.MAG1-C,Sp13.BD.MM110.SN.MAG1-G,Sp13.BD.MM110.SN.MAG1-T,Fa13.BD.MM15.SN.MAG1-A,Fa13.BD.MM15.SN.MAG1-C,Fa13.BD.MM15.SN.MAG1-G,Fa13.BD.MM15.SN.MAG1-T
contig_19907_2,247,0,0,0,6,0,0,0,3,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,4,0,2,0,5,0,2,0,17,0,1,0,7,0,2,0,4,0,0,0,2,0,3,0,4
contig_19907_2,295,3,0,1,2,0,0,0,1,0,1,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,8,0,2,0,0,2,0,0,0,1,1,0,0,4,2,0,0,13,1,0,0,7,2,0,0,0,3,0,2,2,1,0,0,2
contig_19907_2,304,4,0,3,0,0,0,1,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,2,0,3,0,0,0,15,0,0,0,7,0,0,0,0,0,2,0,6,0,0,0,3,0
contig_19907_2,307,0,7,0,0,0,1,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,15,0,0,0,7,0,0,0,0,0,0,2,6,0,0,0,3,0,0
contig_19907_2,309,7,0,0,0,1,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,0,0,0,5,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0,6,0,2,0,3,0,0,0
contig_19907_2,316,9,0,0,0,2,0,0,0,38,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0,3,3,0,0,0,1,0,0,0,6,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0
contig_19907_2,322,0,1,8,0,0,0,2,0,1,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,1,0,0,1,5,0,2,0,16,0,0,0,7,0,0,0,0,0,0,2,6,0,0,0,3,0
contig_19907_2,325,9,0,0,0,2,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,6,0,0,0,23,0,0,0,6,0,0,0,0,0,0,0,6,0,0,2,3,0,0,0
contig_19907_2,328,0,1,8,0,0,0,2,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,23,0,0,0,6,0,0,0,0,0,2,0,6,0,0,0,3,0
contig_19907_2,331,0,9,0,0,0,2,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,5,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,5,2,0,0,3,0,0
contig_19907_2,334,3,0,6,0,0,0,4,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,3,0,3,0,3,0,0,0,21,0,0,0,5,0,0,0,0,0,0,2,5,0,1,0,2,0
contig_19907_2,343,0,0,11,0,0,0,4,0,0,0,39,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,22,0,0,0,5,0,0,0,0,0,2,0,5,0,0,0,3,0
contig_19907_2,346,11,0,0,0,4,0,0,0,39,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,3,0,0,0,2,0,0,1,21,0,0,0,5,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0
contig_19907_2,349,0,4,7,0,0,0,4,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,3,0,0,1,2,0,0,1,19,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,1,1
contig_19907_2,352,0,0,0,12,0,0,0,4,0,0,0,42,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,3,0,0,0,3,1,0,0,20,0,0,0,5,0,0,0,0,4,0,2,2,1,0,0,1
contig_19907_2,355,0,0,11,0,0,0,2,0,0,0,44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,22,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,2,0
contig_19907_2,361,0,10,0,0,0,2,0,0,0,43,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,14,2,0,0,4,0,0,0,6,0,0,0,6,0,0,0,16,0,0,0,10,0,0,0,6,11,0,0,7,0,0,0,2,0,0,0,7,0,0,0,22,0,0,0,5,0,0,0,4,0,0,0,17,2,0,0,3,0,0
contig_19907_2,364,7,0,3,0,2,0,0,0,43,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,16,0,0,0,4,0,0,0,5,0,1,0,6,0,0,0,14,0,2,0,10,0,0,0,17,0,0,0,7,0,0,0,2,0,0,0,6,0,0,0,19,0,1,0,3,0,2,0,4,0,0,0,18,0,1,0,4,0,0,0
contig_19907_2,370,0,10,0,0,0,2,0,0,0,47,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,24,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,15,1,0,0,10,0,0,0,28,0,0,0,7,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,5,0,0,0,6,0,0,4,16,0,1,0,6,0,0
contig_19907_2,379,0,0,9,0,0,0,2,0,1,0,49,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,10,0,0,0,2,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,21,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,21,0,0,0,5,0,0,0,2,0,0,0,11,0,0,0,7,2
contig_19907_2,382,0,0,9,0,0,0,2,0,0,0,52,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0,7,0,0,0,4,0,0,1,3,0,0,0,6,0,7,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,21,0,0,0,4,0,0,0,2,0,5,1,4,0,0,0,7,0
contig_19907_2,385,0,0,0,8,0,0,0,1,0,0,0,51,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0,7,0,0,0,4,0,1,0,3,0,0,0,6,0,7,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,21,0,0,0,4,0,0,0,2,0,5,0,5,0,1,0,6
contig_19907_2,390,0,9,0,0,0,1,0,0,0,49,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,7,0,1,0,5,0,0
contig_19907_2,397,0,0,9,0,0,0,1,0,0,0,52,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,0,1,5,0,1,0,0,0
contig_19907_2,402,8,0,0,0,1,0,0,0,56,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
contig_19907_2,403,0,0,8,0,0,0,1,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,1,0
contig_19907_2,412,0,0,9,0,0,0,3,0,0,0,56,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,25,0,0,0,3,0,0,0,2,0,1,0,3,0,0,0,0,0
contig_19907_2,415,0,9,0,0,0,3,0,0,1,55,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,24,0,0,0,3,0,0,0,2,0,0,0,4,1,0,0,0,0,0
contig_19907_2,454,0,8,0,0,0,7,0,0,0,60,2,0,1,3,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,0,0,0,5,0,0,0,22,0,0,0,1,0,1,0,0,0,2,1,3,0,3,0,0,0,0
contig_19907_2,463,0,0,0,6,0,0,0,3,0,1,0,59,0,0,3,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,4,0,0,2,3,0,0,0,22,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,0
contig_19907_2,466,6,0,0,0,2,0,0,0,59,0,0,0,6,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,4,0,1,0,3,0,2,0,22,0,0,0,3,0,0,0,3,0,0,0,6,0,1,0,0,0,0,0
contig_19907_2,472,0,6,0,1,0,0,0,0,0,56,1,0,4,3,0,1,3,0,0,0,0,2,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,5,4,0,0,2,3,0,0,0,20,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,0,0,0
contig_19907_2,475,0,7,0,0,0,3,0,0,0,59,0,0,0,7,1,0,0,3,0,0,0,1,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,9,1,0,0,5,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,6,1,0,0,0,0,0
contig_19907_2,484,8,0,0,0,3,0,0,0,56,0,1,0,5,0,2,1,0,0,3,0,1,0,0,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,8,0,2,0,4,0,1,0,31,0,0,0,7,0,0,0,0,0,3,0,3,0,3,1,0,0,0,0
contig_19907_2,487,0,0,0,6,0,0,0,3,0,0,0,59,0,2,0,6,0,3,0,0,0,0,0,1,0,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,33,0,0,0,7,0,3,0,0,0,3,0,4,0,0,0,0
contig_19907_2,490,5,0,1,0,3,0,1,0,50,0,0,7,7,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,10,0,1,0,4,0,1,0,28,0,1,4,7,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0
contig_19907_2,493,0,0,6,0,0,0,4,0,0,5,53,0,2,1,5,0,3,0,0,0,0,0,1,0,2,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,3,0,8,0,0,1,4,0,0,0,34,0,0,0,7,0,3,0,0,0,3,0,4,0,0,0,0,0
contig_19907_2,496,0,0,1,5,0,0,2,0,0,0,5,52,0,0,7,1,0,0,3,0,0,0,0,1,0,0,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,7,4,0,0,3,1,0,0,1,34,0,0,1,7,0,0,3,0,0,0,3,3,0,0,0,0
contig_19907_2,502,0,0,5,0,0,0,2,0,0,0,54,0,1,0,5,2,0,0,3,0,0,0,1,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,4,5,0,0,2,2,0,0,23,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0
contig_19907_2,511,0,0,7,0,0,0,4,0,1,1,55,0,2,2,4,0,0,0,3,0,0,0,1,0,2,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,5,1,4,0,1,0,2,0,0,0,22,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,0,0
contig_19907_2,514,7,0,0,0,4,0,0,0,57,1,0,0,5,0,3,0,0,0,3,0,1,0,0,0,0,0,2,0,3,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,10,0,1,0,3,0,0,0,21,0,0,0,4,0,0,0,2,0,3,0,2,0,3,0,0,0,0,0
contig_19907_2,520,0,0,8,0,0,0,4,0,2,0,52,0,5,0,3,0,3,0,0,0,0,0,1,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,5,0,10,0,1,0,2,0,0,0,20,0,0,0,4,0,3,0,2,0,3,0,2,0,0,0,0,0
contig_19907_2,526,0,7,0,0,0,4,0,0,0,48,0,0,0,3,4,0,0,0,3,0,0,1,0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,10,5,0,0,2,1,0,0,20,0,0,0,4,0,0,0,0,3,0,0,2,3,0,0,0,0,0
contig_19907_2,541,0,6,0,0,0,2,0,0,0,46,0,0,0,6,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,13,0,4,0,3,0,0,0,20,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,0
contig_19907_2,547,0,0,6,0,0,0,2,0,1,0,47,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,5,0,8,0,0,0,2,0,0,0,19,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0
contig_19907_2,562,0,3,2,0,0,2,0,0,1,49,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,2,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0
contig_19907_2,565,0,0,5,0,0,0,2,0,1,0,48,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,7,0,0,0,2,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0
contig_19907_2,568,0,5,0,0,0,2,0,0,0,48,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,2,0,0,0,15,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0
contig_19907_2,577,0,0,5,0,0,0,2,0,0,0,44,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0,16,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0
contig_19907_2,580,0,3,0,2,0,2,0,0,0,47,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,1,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
contig_19907_2,586,0,0,5,0,0,0,2,0,17,0,25,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,2,0,11,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
contig_19907_2,595,2,0,2,0,0,0,1,0,42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,16,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
contig_19907_2,601,2,0,2,0,2,0,1,1,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,18,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
contig_19907_2,613,3,0,2,0,12,0,0,0,42,0,0,0,6,0,1,0,0,0,0,0,10,0,0,0,16,0,0,0,6,0,0,0,10,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,6,0,1,0,0,0,0,0,18,0,2,0,2,0,0,0,4,0,0,0,5,0,0,0,10,0,0,0
contig_19907_2,655,2,2,0,0,0,1,0,0,29,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,11,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
contig_19907_2,667,3,1,0,0,0,1,0,0,43,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
contig_19907_3,58,0,0,0,2,0,1,0,2,2,2,0,55,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,2,0,0,0,8,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
contig_19907_3,84,0,0,0,2,0,0,0,0,1,0,0,53,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,10,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
contig_19907_3,106,0,0,0,0,0,0,0,0,5,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_19907_3,115,0,0,0,0,0,0,0,0,0,52,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2
contig_19907_3,118,0,0,0,0,0,0,0,0,0,48,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0
contig_19907_3,133,0,0,0,0,0,0,0,2,0,2,0,47,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,0,9,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,16,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,2
contig_19907_3,142,0,0,0,0,0,0,0,2,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,16,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0
contig_19907_3,158,0,1,0,0,0,2,0,0,0,40,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2
