,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_19308_9,282,0.0,0.088,0.912,0.0,0.0,1.0,0.0,0.0,0.0,0.688,0.312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.688,0.272,0.028
contig_19308_9,288,0.548,0.0,0.452,0.0,0.128,0.0,0.872,0.0,0.308,0.004,0.688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.472,0.024,0.476,0.028
contig_19308_9,291,0.012,0.444,0.0,0.544,0.004,0.916,0.008,0.072,0.0,0.032,0.004,0.964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.076,0.616,0.052,0.256
contig_19308_9,303,0.16,0.016,0.816,0.008,0.74,0.08,0.14,0.04,0.0,0.0,0.996,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.596,0.108,0.228,0.068
contig_19308_9,309,0.0,0.764,0.232,0.004,0.004,0.344,0.636,0.016,0.0,0.916,0.084,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.024,0.336,0.608,0.032
contig_19308_9,312,0.0,0.996,0.0,0.004,0.012,0.348,0.012,0.628,0.0,0.224,0.0,0.776,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.04,0.484,0.032,0.444
contig_19308_9,315,0.428,0.004,0.568,0.0,0.0,0.0,0.996,0.004,0.428,0.0,0.572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.268,0.012,0.684,0.036
contig_19308_9,363,0.072,0.924,0.004,0.0,0.8,0.116,0.044,0.04,0.864,0.116,0.008,0.012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.856,0.08,0.044,0.02
contig_19308_9,375,0.024,0.016,0.436,0.524,0.0,0.0,1.0,0.0,0.004,0.0,0.344,0.652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.016,0.012,0.884,0.088
contig_19308_9,390,0.02,0.012,0.968,0.0,0.044,0.044,0.88,0.032,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.188,0.08,0.692,0.04
contig_19308_9,403,0.972,0.012,0.004,0.012,0.952,0.012,0.004,0.032,0.052,0.0,0.0,0.948,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.736,0.032,0.064,0.168
contig_19308_11,12,0.004,0.972,0.004,0.02,0.896,0.064,0.004,0.036,0.048,0.488,0.0,0.464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.168,0.612,0.04,0.18
contig_19308_11,18,0.052,0.94,0.0,0.008,0.948,0.052,0.0,0.0,0.152,0.84,0.0,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.428,0.5,0.032,0.04
contig_19308_11,34,0.0,0.612,0.0,0.388,0.0,0.976,0.0,0.024,0.004,0.12,0.004,0.872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.044,0.4,0.032,0.524
contig_19308_11,45,0.188,0.004,0.808,0.0,1.0,0.0,0.0,0.0,0.104,0.0,0.896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.624,0.02,0.348,0.008
contig_19308_11,54,0.004,0.996,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.472,0.008,0.52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.628,0.008,0.344
contig_19308_11,60,0.152,0.004,0.828,0.016,0.832,0.0,0.168,0.0,0.016,0.004,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.876,0.0,0.12,0.004
contig_19308_11,63,0.004,0.992,0.0,0.004,0.0,0.6,0.0,0.4,0.004,0.032,0.0,0.964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.448,0.008,0.54
contig_19308_11,72,0.0,0.168,0.832,0.0,0.0,0.004,0.996,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.252,0.744,0.0
contig_19308_11,75,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0,0.0,0.044,0.956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928,0.072,0.0
contig_19308_11,78,0.0,0.324,0.676,0.0,0.0,0.892,0.108,0.0,0.0,0.712,0.264,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.24,0.748,0.004
contig_19308_11,82,0.0,0.0,0.0,1.0,0.0,0.024,0.0,0.976,0.0,0.236,0.0,0.764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.064,0.004,0.928
contig_19308_11,99,0.0,0.048,0.952,0.0,0.0,1.0,0.0,0.0,0.0,0.216,0.784,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.84,0.104,0.04
contig_19308_11,106,0.012,0.692,0.252,0.044,0.0,0.016,0.984,0.0,0.008,0.956,0.024,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.016,0.98,0.0
contig_19308_11,111,0.024,0.24,0.68,0.056,0.004,0.0,0.992,0.004,0.0,0.0,0.028,0.972,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.004,0.0
contig_19308_11,120,0.68,0.004,0.28,0.036,0.948,0.012,0.028,0.012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.612,0.06,0.264,0.064
contig_19308_11,126,0.0,0.0,0.0,1.0,0.012,0.936,0.036,0.016,0.0,0.024,0.032,0.944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.24,0.604,0.136
contig_19308_11,147,0.012,0.952,0.016,0.02,0.024,0.9,0.044,0.032,0.0,0.052,0.0,0.948,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.096,0.64,0.072,0.192
contig_19308_11,168,0.0,0.976,0.008,0.016,0.02,0.008,0.184,0.788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.028,0.04,0.504,0.428
contig_19308_11,170,0.028,0.012,0.008,0.952,0.02,0.004,0.004,0.972,0.872,0.0,0.0,0.128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.148,0.012,0.008,0.832
contig_19308_11,219,0.944,0.056,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.976,0.004,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.932,0.008,0.004
contig_19308_11,237,0.0,0.96,0.004,0.036,0.0,0.94,0.004,0.056,0.0,0.052,0.0,0.948,0.0,0.972,0.0,0.028,0.0,1.0,0.0,0.0,0.04,0.392,0.024,0.544
contig_19308_11,266,0.0,0.0,0.0,1.0,0.008,0.012,0.18,0.8,0.008,0.0,0.38,0.612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.036,0.028,0.6,0.336
contig_19388_5,16,0.052,0.1,0.4,0.448,0.0,0.0,1.0,0.0,0.0,0.0,0.968,0.032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012,0.016,0.936,0.036
contig_19388_5,22,0.2,0.632,0.072,0.096,0.008,0.992,0.0,0.0,0.48,0.508,0.004,0.008,0.516,0.484,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.5,0.008,0.012
contig_19388_5,32,0.08,0.24,0.628,0.052,0.0,1.0,0.0,0.0,0.024,0.472,0.48,0.024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.908,0.052,0.032
contig_19388_5,45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.048,0.004,0.948,0.0
contig_19388_5,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,0.028,0.008,0.004
contig_19388_5,52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.016,0.0,0.004
contig_19388_5,53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.96,0.036
contig_19388_5,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.976,0.008,0.016
contig_19388_5,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.984,0.012,0.0
contig_19388_5,62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.972,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056,0.008,0.928,0.008
contig_19388_5,87,0.496,0.056,0.068,0.38,0.968,0.02,0.004,0.008,0.476,0.004,0.0,0.52,0.508,0.0,0.0,0.492,1.0,0.0,0.0,0.0,0.536,0.084,0.068,0.312
contig_19388_5,88,0.504,0.068,0.34,0.088,0.94,0.02,0.032,0.008,0.404,0.0,0.596,0.0,0.576,0.0,0.424,0.0,1.0,0.0,0.0,0.0,0.5,0.072,0.364,0.064
contig_19388_5,91,0.428,0.044,0.472,0.056,0.028,0.004,0.96,0.008,0.868,0.0,0.132,0.0,0.128,0.0,0.872,0.0,0.0,0.0,1.0,0.0,0.424,0.076,0.46,0.04
contig_19388_5,106,0.536,0.048,0.352,0.064,0.0,0.004,0.996,0.0,0.908,0.004,0.088,0.0,0.108,0.0,0.892,0.0,0.0,0.0,1.0,0.0,0.372,0.072,0.476,0.08
contig_19388_5,111,0.456,0.032,0.436,0.076,0.02,0.008,0.972,0.0,0.7,0.0,0.288,0.012,0.3,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.404,0.088,0.44,0.068
contig_19388_5,124,0.116,0.052,0.816,0.016,0.004,0.004,0.988,0.004,0.036,0.056,0.908,0.0,0.964,0.0,0.036,0.0,0.0,0.0,1.0,0.0,0.088,0.5,0.36,0.052
contig_19388_5,133,0.712,0.012,0.26,0.016,0.956,0.008,0.032,0.004,0.116,0.0,0.884,0.0,0.944,0.0,0.056,0.0,1.0,0.0,0.0,0.0,0.416,0.056,0.476,0.052
contig_19388_5,136,0.0,1.0,0.0,0.0,0.012,0.08,0.016,0.892,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.132,0.008,0.84
contig_19388_5,139,0.06,0.016,0.64,0.284,0.08,0.0,0.904,0.016,0.004,0.0,0.044,0.952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052,0.024,0.864,0.06
contig_19388_5,145,0.048,0.376,0.536,0.04,0.0,0.008,0.992,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.032,0.96,0.004
contig_19388_5,148,0.032,0.392,0.52,0.056,0.0,0.984,0.012,0.004,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.912,0.044,0.016
contig_19388_5,151,0.028,0.468,0.024,0.48,0.0,0.992,0.0,0.008,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.956,0.004,0.036
contig_19388_5,157,0.028,0.372,0.044,0.556,0.0,0.992,0.004,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.592,0.044,0.336
contig_19388_5,169,0.82,0.012,0.14,0.028,0.0,0.0,0.996,0.004,0.552,0.008,0.432,0.008,0.808,0.0,0.192,0.0,0.0,0.0,1.0,0.0,0.4,0.06,0.476,0.064
contig_19388_5,181,0.028,0.012,0.936,0.024,0.996,0.0,0.004,0.0,0.016,0.0,0.984,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.5,0.088,0.364,0.048
contig_19388_5,184,0.016,0.092,0.012,0.88,0.0,1.0,0.0,0.0,0.004,0.076,0.008,0.912,0.0,0.928,0.0,0.072,0.0,1.0,0.0,0.0,0.08,0.492,0.08,0.348
contig_19388_5,187,0.024,0.012,0.84,0.124,0.932,0.0,0.056,0.012,0.112,0.0,0.212,0.676,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.048,0.264,0.388
contig_19388_5,193,0.912,0.02,0.048,0.02,0.0,0.0,1.0,0.0,0.664,0.0,0.332,0.004,0.352,0.0,0.648,0.0,0.0,0.0,1.0,0.0,0.38,0.084,0.464,0.072
contig_19388_5,199,0.008,0.064,0.92,0.008,0.0,1.0,0.0,0.0,0.0,0.268,0.732,0.0,0.0,0.704,0.296,0.0,0.0,1.0,0.0,0.0,0.092,0.488,0.344,0.076
contig_19388_5,204,0.012,0.016,0.056,0.916,0.0,0.0,1.0,0.0,0.0,0.004,0.492,0.504,0.0,0.0,0.444,0.556,0.0,0.0,1.0,0.0,0.1,0.064,0.54,0.296
contig_19388_5,205,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.236,0.012,0.736,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.408,0.076,0.424,0.092
contig_19388_5,210,0.732,0.088,0.116,0.064,0.992,0.0,0.0,0.008,0.048,0.0,0.952,0.0,0.948,0.0,0.052,0.0,1.0,0.0,0.0,0.0,0.5,0.068,0.308,0.124
contig_19388_5,211,0.992,0.0,0.008,0.0,0.024,0.004,0.968,0.004,0.54,0.004,0.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.448,0.092,0.388,0.072
contig_19388_5,217,0.12,0.016,0.816,0.048,0.996,0.0,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.464,0.044,0.24,0.252
contig_19388_5,226,0.036,0.032,0.904,0.028,0.996,0.0,0.004,0.0,0.104,0.0,0.892,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.448,0.076,0.372,0.104
contig_19388_5,242,0.212,0.1,0.584,0.104,1.0,0.0,0.0,0.0,0.676,0.0,0.324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.348,0.024,0.596,0.032
contig_19388_5,244,0.012,0.048,0.016,0.924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.704,0.052,0.228
contig_19388_5,247,0.012,0.044,0.012,0.932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.76,0.032,0.164
contig_19388_5,279,0.064,0.792,0.06,0.084,0.0,1.0,0.0,0.0,0.0,0.944,0.0,0.056,0.0,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.024,0.804,0.048,0.124
contig_19388_5,286,0.368,0.104,0.432,0.096,0.108,0.0,0.892,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.68,0.012,0.3,0.008
contig_19388_5,289,0.152,0.076,0.676,0.096,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.092,0.036,0.852,0.02
contig_19388_5,300,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.116,0.756,0.06,0.068
contig_19388_5,313,0.0,0.0,1.0,0.0,0.756,0.004,0.236,0.004,0.008,0.0,0.988,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24,0.032,0.692,0.036
contig_19388_5,315,0.0,0.004,0.992,0.004,0.0,0.0,0.996,0.004,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.272,0.076,0.604,0.048
contig_19388_5,316,0.004,0.004,0.484,0.508,0.0,0.008,0.008,0.984,0.0,0.092,0.412,0.496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06,0.184,0.344,0.412
contig_19388_5,325,0.212,0.552,0.136,0.1,0.012,0.956,0.012,0.02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.292,0.496,0.096,0.116
contig_19388_5,328,0.2,0.572,0.132,0.096,0.024,0.96,0.008,0.008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.332,0.452,0.12,0.096
contig_19388_5,331,0.252,0.172,0.536,0.04,0.96,0.004,0.032,0.004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.392,0.24,0.256,0.112
contig_19388_5,343,0.016,0.936,0.02,0.028,0.004,0.02,0.0,0.976,0.0,0.952,0.0,0.048,0.0,0.072,0.0,0.928,0.0,0.0,0.0,1.0,0.116,0.4,0.044,0.44
contig_19388_5,364,0.496,0.4,0.056,0.048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.264,0.552,0.056,0.128
contig_19388_5,370,0.4,0.072,0.492,0.036,1.0,0.0,0.0,0.0,0.044,0.0,0.956,0.0,0.948,0.0,0.052,0.0,1.0,0.0,0.0,0.0,0.528,0.064,0.328,0.08
contig_19388_5,382,0.92,0.012,0.056,0.012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.004,0.992,0.0
contig_19388_5,399,0.76,0.008,0.056,0.176,0.008,0.004,0.004,0.984,0.232,0.004,0.74,0.024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.356,0.064,0.316,0.264
contig_19388_5,400,0.008,0.108,0.0,0.884,0.004,0.988,0.0,0.008,0.004,0.236,0.0,0.76,0.0,0.86,0.0,0.14,0.0,1.0,0.0,0.0,0.076,0.56,0.056,0.308
contig_19388_5,408,0.048,0.016,0.932,0.004,1.0,0.0,0.0,0.0,0.32,0.0,0.676,0.004,0.732,0.0,0.268,0.0,1.0,0.0,0.0,0.0,0.504,0.108,0.312,0.076
contig_19388_5,415,0.596,0.004,0.396,0.004,0.004,0.0,0.996,0.0,0.64,0.0,0.36,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.396,0.024,0.536,0.044
contig_19388_5,424,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,0.1,0.22,0.672,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.636,0.156,0.028
contig_19388_5,427,1.0,0.0,0.0,0.0,0.004,0.0,0.0,0.996,0.004,0.004,0.344,0.648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024,0.016,0.512,0.448
contig_19388_5,451,0.344,0.64,0.016,0.0,0.064,0.916,0.02,0.0,0.624,0.012,0.364,0.0,0.956,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.072,0.732,0.016
contig_19388_5,470,0.0,0.0,0.012,0.988,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.012,0.828,0.156
contig_19388_5,495,0.02,0.744,0.024,0.212,0.016,0.016,0.012,0.956,0.024,0.168,0.008,0.8,0.0,0.92,0.0,0.08,0.0,0.0,0.0,1.0,0.116,0.248,0.084,0.552
contig_19388_5,496,0.02,0.88,0.052,0.048,0.0,0.964,0.016,0.02,0.004,0.804,0.184,0.008,0.0,0.1,0.9,0.0,0.0,1.0,0.0,0.0,0.084,0.584,0.224,0.108
contig_19388_5,547,0.704,0.208,0.052,0.036,0.996,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.292,0.08,0.028
contig_19388_5,558,0.012,0.02,0.012,0.956,0.0,0.008,0.0,0.992,0.008,0.588,0.008,0.396,0.0,0.38,0.0,0.62,0.0,0.0,0.0,1.0,0.048,0.468,0.032,0.452
contig_19388_5,562,0.092,0.004,0.888,0.016,0.024,0.004,0.96,0.012,0.276,0.024,0.688,0.012,0.752,0.0,0.248,0.0,0.0,0.0,1.0,0.0,0.24,0.088,0.56,0.112
contig_19388_5,592,0.088,0.016,0.872,0.024,0.016,0.004,0.98,0.0,0.132,0.024,0.824,0.02,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.272,0.092,0.568,0.068
contig_19388_5,593,0.02,0.872,0.096,0.012,0.012,0.964,0.012,0.012,0.036,0.86,0.084,0.02,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0,0.116,0.56,0.192,0.132
contig_19388_5,597,0.016,0.06,0.024,0.9,0.016,0.012,0.004,0.968,0.016,0.088,0.016,0.88,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.092,0.196,0.112,0.6
contig_19388_5,625,0.98,0.004,0.012,0.004,1.0,0.0,0.0,0.0,0.94,0.04,0.016,0.004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.844,0.064,0.044,0.048
contig_19388_5,628,0.032,0.94,0.008,0.02,0.78,0.216,0.004,0.0,0.192,0.784,0.02,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.464,0.436,0.056,0.044
contig_19388_5,643,0.0,0.976,0.02,0.004,0.004,0.988,0.0,0.008,0.032,0.96,0.008,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.128,0.756,0.068,0.048
contig_19388_5,646,0.972,0.004,0.02,0.004,0.988,0.004,0.008,0.0,0.932,0.004,0.06,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.788,0.06,0.116,0.036
contig_19388_5,649,0.0,0.008,0.988,0.004,0.008,0.004,0.988,0.0,0.048,0.004,0.94,0.008,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.152,0.052,0.744,0.052
contig_19388_5,657,0.004,0.008,0.972,0.016,0.004,0.012,0.98,0.004,0.016,0.008,0.888,0.088,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06,0.052,0.764,0.124
contig_19388_5,673,0.008,0.0,0.988,0.004,0.0,0.0,1.0,0.0,0.024,0.092,0.86,0.024,0.0,0.992,0.008,0.0,0.0,0.0,1.0,0.0,0.04,0.088,0.804,0.068
contig_19388_5,688,0.952,0.008,0.028,0.012,1.0,0.0,0.0,0.0,0.856,0.008,0.124,0.012,0.032,0.0,0.968,0.0,1.0,0.0,0.0,0.0,0.912,0.0,0.072,0.016
contig_19388_5,703,0.984,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.096,0.0,0.904,0.0,0.892,0.0,0.108,0.0,1.0,0.0,0.0,0.036,0.648,0.036,0.28
contig_19388_5,706,0.588,0.096,0.3,0.016,1.0,0.0,0.0,0.0,0.252,0.484,0.264,0.0,0.196,0.0,0.804,0.0,1.0,0.0,0.0,0.0,0.688,0.24,0.064,0.008
contig_19388_5,718,0.0,0.016,0.256,0.728,0.0,0.04,0.924,0.036,0.012,0.928,0.036,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08,0.192,0.588,0.14
contig_19388_5,721,0.02,0.012,0.956,0.012,0.056,0.012,0.924,0.008,0.944,0.008,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.276,0.056,0.6,0.068
contig_19388_5,736,0.008,0.72,0.116,0.156,0.008,0.04,0.008,0.944,0.008,0.032,0.284,0.676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.032,0.044,0.508,0.416
contig_19388_5,759,1.0,0.0,0.0,0.0,0.996,0.0,0.0,0.004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.024,0.016,0.4
contig_19388_5,760,0.0,1.0,0.0,0.0,0.02,0.976,0.0,0.004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984,0.012,0.0,0.004
contig_19388_5,763,0.82,0.0,0.18,0.0,0.36,0.0,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.792,0.0,0.208,0.0
contig_19388_5,769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19388_5,772,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.472,0.0,0.528,0.0,0.0,0.0,1.0,0.0,0.528,0.0,0.472,0.0
contig_19388_5,778,0.036,0.648,0.064,0.252,0.0,0.0,1.0,0.0,0.0,0.24,0.0,0.76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.956,0.0,0.044,0.0
contig_19388_5,779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.992
contig_19388_5,781,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19388_5,787,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016,0.0
contig_19388_5,790,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.396,0.604,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.604,0.396,0.0
contig_19388_5,793,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316,0.0,0.684,0.0
contig_19388_5,801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.748,0.068,0.184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.172,0.808,0.02,0.0
contig_19388_5,802,0.0,0.328,0.672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19388_5,803,0.0,0.624,0.0,0.376,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36,0.0,0.64
contig_19388_5,805,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.12,0.876,0.0
contig_19388_5,807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.164,0.0,0.836
contig_19388_5,808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.748,0.112,0.132
