,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_20069_6,429,0,19,0,0,0,76,0,1,0,0,0,0,0,9,0,1,0,5,0,3,0,52,0,0,0,3,0,0,0,16,0,0,0,29,0,9,0,8,0,3,0,7,1,1,0,24,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,4,0,3,0,32,0,0,0,18,0,1,0,86,0,0,0,13,0,3,0,0,0,0
contig_20069_6,435,1,0,0,18,0,0,0,79,0,0,0,0,1,0,0,9,1,1,1,6,0,0,0,52,0,0,0,2,1,0,0,18,9,2,1,27,1,0,0,10,1,2,0,6,0,0,0,27,1,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,3,0,3,0,0,0,34,2,1,0,17,0,0,0,87,0,0,0,16,0,0,0,0
contig_20069_6,438,1,0,18,0,3,0,76,0,0,0,0,0,5,0,5,0,7,0,1,0,2,0,51,0,0,0,3,0,2,0,17,0,26,0,12,3,6,0,5,0,4,0,5,0,1,0,27,0,2,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,4,0,3,0,2,0,34,0,11,0,6,3,1,0,85,0,6,0,10,0,0,0,0,0
contig_20069_6,441,0,20,0,0,0,78,0,0,0,0,0,0,0,9,0,1,0,8,1,0,0,53,0,0,0,3,0,0,0,17,0,2,0,37,1,3,0,11,0,0,0,9,0,0,0,28,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,36,0,0,0,17,0,3,0,89,0,0,0,17,0,0,0,0,0,0
contig_20069_6,447,0,0,20,0,1,0,78,0,0,0,0,0,0,0,9,0,2,0,7,0,0,0,55,0,0,0,3,0,0,0,19,0,1,0,40,0,1,0,9,0,0,0,9,0,0,0,30,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,6,0,2,0,35,0,0,0,20,0,0,0,91,0,0,0,17,0,0,0,0,0
contig_20069_6,450,0,0,20,0,0,3,75,0,0,0,0,0,0,5,4,0,0,6,2,1,0,1,55,0,0,0,3,0,0,2,16,0,0,15,25,0,0,5,4,0,0,2,7,0,0,1,30,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,3,3,0,0,2,33,0,0,9,9,0,0,3,84,0,0,6,11,0,0,0,0,0
contig_20069_6,454,0,0,0,20,0,0,1,78,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,52,0,0,0,4,0,0,0,17,0,0,4,35,0,0,0,9,0,0,1,8,0,0,0,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,37,0,0,3,15,0,0,0,88,0,0,0,18,0,0,0,0
contig_20069_6,456,1,0,0,19,1,0,0,78,0,0,0,0,1,0,0,7,7,0,0,3,0,0,0,52,0,0,0,4,1,0,0,16,21,0,1,17,3,0,0,5,5,0,1,2,1,0,0,31,2,0,0,29,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,9,4,0,0,2,0,0,0,36,2,0,0,16,0,0,0,88,3,0,0,16,0,0,0,0
contig_20068_5,13,0,0,4,0,0,0,55,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,36,0,0,0,0,0,0,0,4,0,0,0,15,0,2,0,5,0,1,0,2,0,0,0,12,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,13,0,0,0,1,0,0,0,64,0,1,0,8,0,0,0,1,0
contig_20068_5,20,0,0,0,4,0,0,0,56,0,0,0,0,0,0,3,4,0,0,2,2,0,0,0,37,0,0,0,0,0,0,0,4,0,0,0,16,0,0,1,8,0,0,0,3,0,0,0,13,0,0,0,11,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,2,0,0,0,15,0,0,0,1,0,0,1,64,0,0,1,8,0,0,0,1
contig_20068_5,31,3,0,1,0,56,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,4,0,0,0,4,0,11,0,7,0,1,0,4,0,0,0,14,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,18,0,0,0,1,0,1,0,66,0,0,0,9,0,0,0,1,0,0,0
contig_20068_5,49,0,0,4,0,0,0,57,1,0,0,0,0,0,0,3,1,0,0,3,0,0,0,36,2,0,0,0,0,0,0,5,0,0,0,13,0,0,0,8,0,0,0,3,0,0,0,13,1,0,0,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,19,0,0,0,4,0,0,0,67,0,0,1,8,0,0,0,1,0
contig_20068_5,51,0,0,0,4,0,0,3,53,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,8,0,0,0,3,0,0,0,14,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,18,0,0,0,4,0,0,2,65,0,0,0,9,0,0,0,1
contig_20068_5,58,4,0,0,0,54,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,37,0,1,0,0,0,0,0,6,0,0,0,10,0,2,0,7,1,1,0,1,0,2,0,11,0,2,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,19,0,0,0,4,0,0,0,65,0,1,0,8,0,0,0,1,0,0,0
contig_20068_5,68,0,0,0,5,0,0,3,54,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,39,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,8,0,0,0,3,0,0,0,13,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,20,0,0,0,4,0,0,1,65,0,0,0,7,0,0,0,1
contig_20068_5,85,5,1,0,0,56,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,40,0,0,0,0,0,0,0,7,0,0,0,2,10,0,0,4,4,0,0,3,0,0,0,16,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,24,0,0,0,2,2,0,0,72,0,0,0,7,0,0,0,0,0,0,0
contig_20068_5,88,5,0,0,1,54,0,3,0,0,0,0,0,2,0,0,1,1,0,0,2,40,0,1,0,0,0,0,0,6,0,0,0,2,0,0,10,4,0,0,4,3,0,0,0,17,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,23,0,1,0,2,0,0,2,68,0,5,0,7,0,0,0,0,0,0,0
contig_20068_5,103,3,0,0,1,62,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,45,0,0,0,0,0,0,0,6,0,0,0,3,0,0,8,8,0,0,1,3,0,0,1,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,23,0,0,0,3,0,0,2,77,0,0,0,6,0,0,1,0,0,0,0
contig_20068_5,106,2,2,0,0,23,40,0,0,2,0,0,0,1,3,0,0,0,3,0,0,20,26,0,0,0,0,0,0,2,5,0,0,8,3,0,0,3,7,0,0,1,3,0,0,6,11,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,1,0,0,6,19,0,0,3,2,0,0,31,48,0,0,1,6,0,0,0,0,0,0
contig_20068_5,109,0,4,0,0,0,63,0,0,0,2,0,0,0,1,0,3,0,1,0,2,0,46,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,7,0,2,0,4,0,0,0,17,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,23,0,0,0,5,0,1,0,82,0,0,0,7,0,0,0,0,0,0
contig_20068_5,115,0,0,4,0,12,0,51,0,0,0,2,0,0,0,5,0,1,0,4,0,8,1,36,0,0,0,0,0,3,0,5,0,4,0,10,0,1,0,9,0,3,0,1,0,3,0,17,0,5,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0,6,0,16,0,0,0,8,0,29,0,57,0,4,0,3,0,0,0,0,0
contig_20068_5,121,5,0,0,0,63,0,2,0,0,0,2,0,5,0,0,0,4,0,1,0,42,0,4,0,0,0,0,0,9,0,0,0,11,0,3,0,10,0,0,0,1,0,3,0,17,0,2,0,15,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,23,0,0,0,8,0,0,0,81,0,8,0,7,0,0,0,0,0,0,0
contig_20068_5,127,5,0,0,0,65,0,0,2,0,0,2,0,4,0,1,0,5,0,0,0,40,0,0,2,0,0,0,0,9,0,0,0,13,0,0,0,10,0,0,0,4,0,0,0,20,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,22,0,0,0,8,0,0,0,83,0,0,5,7,0,0,0,0,0,0,0
contig_20068_5,130,0,0,0,5,0,2,0,66,0,0,0,2,0,0,0,7,0,0,0,4,0,2,0,40,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,9,0,0,0,4,0,0,0,20,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,20,0,0,0,6,0,6,0,81,0,0,0,7,0,0,0,0
contig_20068_5,139,0,4,0,0,1,65,0,0,0,2,0,0,2,4,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,9,0,0,0,4,0,0,2,18,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,22,0,0,0,6,0,0,0,89,1,0,0,9,0,0,0,0,0,0
contig_20068_5,142,0,0,3,0,0,0,63,0,2,0,0,0,0,0,5,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,10,0,7,0,8,0,0,0,9,0,3,0,1,0,1,0,21,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,6,0,0,1,90,0,0,0,9,0,0,0,0,0
contig_20068_5,145,0,3,0,0,0,66,0,0,0,2,0,0,3,2,0,0,0,4,0,0,0,39,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,9,0,0,0,4,0,0,3,18,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,23,0,0,0,7,0,0,0,87,0,0,0,9,0,0,0,0,0,0
contig_20068_5,157,0,0,4,0,0,0,63,0,0,0,2,0,3,0,2,0,0,0,4,0,0,0,39,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,9,0,0,0,3,0,3,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,89,0,0,0,9,0,0,0,0,0
contig_20068_5,160,0,4,0,0,0,64,0,0,0,0,0,2,0,1,0,4,0,4,0,0,0,39,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,10,0,0,0,3,0,0,0,21,0,3,0,19,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,92,0,0,0,10,0,0,0,0,0,0
contig_20068_5,163,0,0,4,0,0,0,64,0,0,0,2,0,0,0,2,3,0,0,4,0,0,0,38,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,10,0,0,0,3,0,0,0,20,3,0,0,18,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,92,0,0,0,9,0,0,0,0,0
contig_20068_5,166,0,0,4,0,4,0,60,0,2,0,0,0,4,0,0,1,0,0,4,0,0,0,43,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,10,0,0,0,3,0,4,0,19,0,3,0,18,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,7,0,2,0,92,0,0,0,10,0,0,0,0,0
contig_20068_5,181,0,0,7,0,0,0,64,0,0,0,2,0,0,0,6,0,5,0,4,0,2,0,39,0,0,0,0,0,0,1,11,0,8,5,2,0,2,6,3,0,2,1,0,0,2,0,18,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,24,0,1,3,3,0,2,0,92,0,1,0,11,0,0,0,0,0
contig_20068_5,184,0,7,0,0,0,61,0,0,0,2,0,0,4,2,0,0,0,9,0,0,0,40,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,11,0,0,0,3,0,0,3,17,0,0,2,21,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,5,2,0,0,94,0,0,0,12,0,0,0,0,0,0
contig_20068_5,193,0,0,9,0,0,0,60,0,0,0,2,0,3,0,2,0,0,0,7,0,2,0,39,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,9,0,0,0,3,0,1,0,17,0,3,0,19,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,6,0,1,0,102,0,2,0,9,0,0,0,2,0
contig_20068_5,196,0,0,9,0,0,0,59,0,0,2,0,0,3,1,1,0,0,2,4,0,0,1,40,0,0,0,0,0,0,0,13,0,0,9,6,0,0,0,9,0,0,2,1,0,1,1,16,0,2,1,16,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,30,0,0,1,5,0,0,2,98,0,0,0,11,0,0,0,2,0
contig_20068_5,199,0,0,0,9,0,0,0,59,0,2,0,0,0,4,0,1,0,0,0,6,0,0,0,40,0,0,0,0,0,0,0,13,0,1,0,14,0,1,0,8,0,0,0,3,0,1,0,17,0,2,0,19,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,101,0,0,0,12,0,0,0,2
contig_20068_5,205,9,0,0,0,56,0,0,3,0,2,0,0,0,1,1,3,1,0,0,5,33,0,0,7,0,0,0,0,8,0,0,4,1,0,1,13,2,0,0,7,0,0,0,3,16,0,0,2,17,0,0,3,0,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,29,0,0,2,0,0,0,4,89,0,0,10,11,0,0,1,2,0,0,0
contig_20068_5,211,0,8,0,0,1,56,0,0,0,2,0,0,4,1,0,0,0,8,0,0,0,40,0,0,0,2,0,0,0,12,0,0,0,14,0,0,0,10,0,0,0,2,0,0,1,17,0,0,2,17,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,4,0,0,8,93,0,0,4,9,2,0,0,0,0,0
contig_20068_5,214,0,1,7,0,1,4,52,0,0,0,0,2,0,0,2,3,0,1,9,0,2,0,38,0,0,0,2,0,0,0,12,0,0,0,13,0,0,0,9,0,0,0,2,0,0,1,16,1,1,0,16,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,2,0,0,0,1,0,0,0,30,1,0,0,4,0,2,3,92,0,1,0,16,0,0,0,1,0
contig_20068_5,217,0,0,0,8,0,0,0,58,0,0,1,0,0,5,1,3,0,6,0,6,0,0,0,40,0,0,0,2,0,0,0,12,0,0,0,13,0,2,0,7,0,0,0,2,0,1,0,18,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,1,0,1,0,29,0,1,0,3,0,0,0,94,0,0,2,15,0,0,0,1
contig_20068_5,223,0,0,7,0,1,0,56,0,0,0,0,0,6,0,3,0,2,0,10,0,0,0,45,0,0,0,2,0,0,0,12,0,0,0,13,0,1,0,9,0,0,0,2,0,1,1,17,0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,2,0,1,0,25,0,0,0,4,0,1,0,98,0,1,0,17,0,0,0,1,0
contig_20068_5,226,0,0,0,7,0,0,0,58,0,0,0,0,0,0,0,9,1,0,0,11,0,1,0,42,0,0,0,2,0,1,0,10,0,9,0,2,0,5,0,5,0,2,0,0,0,1,0,18,1,0,0,17,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,26,0,3,0,1,0,2,0,99,0,2,0,16,0,1,0,0
contig_20068_5,232,0,7,0,0,0,60,0,0,0,0,0,0,0,6,0,3,0,12,0,0,0,45,0,0,0,1,0,0,0,10,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,20,0,1,0,16,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,100,0,0,0,20,0,0,0,1,0,0
contig_20068_5,241,0,8,0,0,0,58,0,0,0,0,0,0,0,1,0,4,0,5,0,1,0,43,0,1,0,1,0,0,0,9,0,1,0,0,0,9,0,4,0,6,0,0,0,1,0,18,0,2,0,15,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,2,0,1,0,24,0,0,0,1,0,4,0,96,0,2,0,17,0,2,0,1,0,0
contig_20068_5,244,0,0,8,0,0,0,57,0,0,0,0,0,0,0,4,0,1,0,2,3,0,0,42,0,0,0,1,0,0,0,10,0,0,1,8,0,0,0,9,1,0,0,1,0,0,0,21,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,24,0,0,0,4,1,0,0,98,1,2,0,17,0,0,0,1,0
contig_20068_5,247,8,0,0,0,56,1,0,0,0,0,0,0,4,0,0,0,5,1,0,0,44,0,0,0,1,0,0,0,10,0,0,0,5,0,5,0,10,0,0,0,1,0,0,0,19,0,1,0,16,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,2,0,99,0,0,0,20,0,0,0,1,0,0,0
contig_20068_5,253,8,0,0,0,53,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,42,0,0,0,1,0,0,0,10,0,0,1,8,1,0,2,4,0,0,6,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,0,0,1,23,0,0,0,2,0,0,2,98,0,0,0,20,0,0,1,1,0,0,0
contig_20068_5,256,0,8,0,0,0,53,0,0,0,0,0,0,3,1,0,0,0,7,0,0,1,39,0,0,0,1,0,0,0,10,0,0,8,2,1,0,5,4,0,0,0,0,0,0,1,18,0,0,1,14,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,3,0,0,0,22,0,0,4,0,0,0,3,94,0,0,4,15,2,0,0,1,0,0
contig_20068_5,268,0,0,0,11,0,0,0,54,0,0,0,0,0,3,0,1,0,0,0,7,0,0,0,47,0,0,0,1,0,0,0,8,0,0,0,9,2,0,0,6,0,0,0,0,0,1,0,18,0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,3,0,0,0,20,1,0,0,3,0,0,0,88,0,0,0,23,0,0,0,1
contig_20068_5,271,0,0,11,0,0,0,55,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,50,0,0,0,1,0,0,0,6,0,7,0,4,0,2,0,5,0,0,0,0,0,1,0,18,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,21,0,2,0,2,0,1,0,85,0,3,0,20,0,0,0,1,0
contig_20068_5,277,0,0,0,11,0,1,1,54,0,0,0,0,0,0,0,4,0,2,0,5,0,0,0,52,0,0,0,1,0,0,0,6,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,4,0,0,0,23,0,0,0,4,0,0,0,86,0,2,0,21,0,0,0,1
contig_20068_5,283,12,0,0,0,57,0,2,0,0,0,0,0,3,0,0,0,7,0,0,0,55,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,4,0,0,0,22,0,0,0,4,0,0,0,86,0,0,0,20,0,2,0,1,0,0,0
contig_20068_5,292,1,0,11,0,0,0,61,0,0,0,0,0,0,2,2,0,0,0,11,0,0,0,58,0,0,0,1,0,0,0,8,0,2,2,11,0,0,0,6,0,0,0,6,0,0,0,21,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,21,0,0,0,4,0,0,0,85,0,0,2,20,0,0,0,4,0
contig_20068_5,297,0,0,0,12,0,0,0,59,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,58,0,0,0,1,0,0,0,9,0,7,0,6,0,0,0,6,0,6,0,0,0,0,0,21,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,18,0,0,0,3,0,0,0,85,0,0,0,23,0,3,0,1
contig_20068_5,298,0,0,11,0,0,0,60,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,58,0,0,0,1,0,0,0,9,0,0,4,11,0,0,0,5,0,0,5,1,0,0,0,21,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,3,0,0,0,85,0,0,0,23,0,0,3,1,0
contig_20068_5,301,0,11,0,0,0,54,0,7,0,0,0,0,0,1,2,0,0,9,2,0,0,56,0,2,0,1,0,0,0,9,0,0,0,15,1,0,0,5,0,0,0,5,1,0,0,20,0,1,0,16,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,16,0,1,0,3,0,0,0,84,0,1,0,21,0,2,0,4,0,0
contig_20068_5,313,11,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,58,0,0,0,1,0,0,0,9,0,0,0,6,0,3,0,4,0,0,0,0,0,1,0,20,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,18,0,0,0,2,0,0,0,79,0,0,0,21,0,0,0,1,0,0,0
contig_20068_5,322,0,13,0,0,0,60,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,55,0,0,0,1,0,0,0,8,0,0,3,6,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,2,0,0,0,81,0,0,0,19,0,0,0,1,0,0
contig_20068_5,328,1,0,11,0,0,0,64,0,0,0,0,0,0,1,7,0,0,0,3,1,0,0,55,0,0,0,1,0,0,0,10,0,0,2,7,0,0,0,8,0,0,0,2,0,1,1,21,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,21,0,0,1,1,0,4,0,79,0,0,0,18,0,0,0,1,0
contig_20068_5,337,3,0,6,0,16,0,50,0,0,0,0,0,0,0,7,1,0,0,3,0,18,0,40,0,0,0,1,0,2,0,8,0,1,0,5,3,1,0,8,0,0,0,2,0,5,0,18,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,0,6,0,15,0,0,0,2,0,21,0,55,0,3,0,15,0,0,0,1,0
contig_20068_5,343,0,0,8,0,0,0,67,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0,62,0,0,0,1,0,0,0,10,0,0,3,6,0,0,0,9,0,0,0,2,0,0,0,22,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,0,0,0,21,0,0,0,2,0,0,0,72,0,0,0,18,0,0,0,1,0
