,Position,Fa13.BD.MM110.SN.MAG2-A,Fa13.BD.MM110.SN.MAG2-C,Fa13.BD.MM110.SN.MAG2-G,Fa13.BD.MM110.SN.MAG2-T,Su13.BD.MM110.SN.C.MAG2-A,Su13.BD.MM110.SN.C.MAG2-C,Su13.BD.MM110.SN.C.MAG2-G,Su13.BD.MM110.SN.C.MAG2-T,Su13.BD.MM15.DN.MAG2-A,Su13.BD.MM15.DN.MAG2-C,Su13.BD.MM15.DN.MAG2-G,Su13.BD.MM15.DN.MAG2-T,Sp13.BD.MM15.DD.A.MAG2-A,Sp13.BD.MM15.DD.A.MAG2-C,Sp13.BD.MM15.DD.A.MAG2-G,Sp13.BD.MM15.DD.A.MAG2-T,Sp13.BD.MM15.SD.MAG2-A,Sp13.BD.MM15.SD.MAG2-C,Sp13.BD.MM15.SD.MAG2-G,Sp13.BD.MM15.SD.MAG2-T,Fa13.BD.MLB.SN.MAG2-A,Fa13.BD.MLB.SN.MAG2-C,Fa13.BD.MLB.SN.MAG2-G,Fa13.BD.MLB.SN.MAG2-T,Sp13.BD.MM110.DD.MAG2-A,Sp13.BD.MM110.DD.MAG2-C,Sp13.BD.MM110.DD.MAG2-G,Sp13.BD.MM110.DD.MAG2-T,Fa13.BD.MM15.SN.MAG2-A,Fa13.BD.MM15.SN.MAG2-C,Fa13.BD.MM15.SN.MAG2-G,Fa13.BD.MM15.SN.MAG2-T,Fa13.BD.MM15.DN.MAG2-A,Fa13.BD.MM15.DN.MAG2-C,Fa13.BD.MM15.DN.MAG2-G,Fa13.BD.MM15.DN.MAG2-T,Su13.BD.MM15.SN.C.MAG2-A,Su13.BD.MM15.SN.C.MAG2-C,Su13.BD.MM15.SN.C.MAG2-G,Su13.BD.MM15.SN.C.MAG2-T,Su13.BD.MM15.SD.MAG2-A,Su13.BD.MM15.SD.MAG2-C,Su13.BD.MM15.SD.MAG2-G,Su13.BD.MM15.SD.MAG2-T,Su13.BD.MLB.SD.C.MAG2-A,Su13.BD.MLB.SD.C.MAG2-C,Su13.BD.MLB.SD.C.MAG2-G,Su13.BD.MLB.SD.C.MAG2-T,Fa13.BD.MM15.SD.MAG2-A,Fa13.BD.MM15.SD.MAG2-C,Fa13.BD.MM15.SD.MAG2-G,Fa13.BD.MM15.SD.MAG2-T,Su13.BD.MM110.SD.MAG2-A,Su13.BD.MM110.SD.MAG2-C,Su13.BD.MM110.SD.MAG2-G,Su13.BD.MM110.SD.MAG2-T,Sp13.BD.MM110.SD.MAG2-A,Sp13.BD.MM110.SD.MAG2-C,Sp13.BD.MM110.SD.MAG2-G,Sp13.BD.MM110.SD.MAG2-T,Su13.BD.MLB.DD.MAG2-A,Su13.BD.MLB.DD.MAG2-C,Su13.BD.MLB.DD.MAG2-G,Su13.BD.MLB.DD.MAG2-T,Sp13.BD.MM110.SN.MAG2-A,Sp13.BD.MM110.SN.MAG2-C,Sp13.BD.MM110.SN.MAG2-G,Sp13.BD.MM110.SN.MAG2-T,Fa13.BD.MM110.DN.MAG2-A,Fa13.BD.MM110.DN.MAG2-C,Fa13.BD.MM110.DN.MAG2-G,Fa13.BD.MM110.DN.MAG2-T,Fa13.BD.MM110.SD.MAG2-A,Fa13.BD.MM110.SD.MAG2-C,Fa13.BD.MM110.SD.MAG2-G,Fa13.BD.MM110.SD.MAG2-T,Sp13.BD.MLB.SN.MAG2-A,Sp13.BD.MLB.SN.MAG2-C,Sp13.BD.MLB.SN.MAG2-G,Sp13.BD.MLB.SN.MAG2-T,Fa13.BD.MLB.DN.MAG2-A,Fa13.BD.MLB.DN.MAG2-C,Fa13.BD.MLB.DN.MAG2-G,Fa13.BD.MLB.DN.MAG2-T,Sp13.BD.MM15.SN.MAG2-A,Sp13.BD.MM15.SN.MAG2-C,Sp13.BD.MM15.SN.MAG2-G,Sp13.BD.MM15.SN.MAG2-T
contig_18071_14,799,0,0,12,0,0,0,4,0,0,2,0,3,0,2,0,0,0,1,4,1,0,1,16,0,0,6,0,3,0,2,13,0,0,2,19,2,0,0,5,1,0,1,1,0,0,0,2,0,0,0,15,0,0,0,3,0,0,3,0,2,0,0,0,0,1,2,2,2,0,2,4,0,0,1,13,0,0,0,0,0,0,1,5,0,0,1,2,0
contig_18071_14,805,0,0,0,14,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,6,0,1,0,16,0,0,0,9,0,0,0,14,0,2,0,19,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,5,0,1,0,13,0,0,0,0,0,0,0,6,0,0,0,3
contig_18071_14,808,0,0,14,0,0,0,4,0,3,0,2,0,0,0,2,0,1,0,5,0,0,0,16,0,3,0,6,0,0,0,13,0,2,0,19,0,1,0,5,0,0,0,2,0,0,0,2,0,0,0,14,0,0,0,3,0,2,0,3,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,3,0
contig_18071_14,811,0,0,0,12,0,0,0,4,0,5,0,0,0,2,0,0,0,4,0,2,0,15,0,0,0,9,0,0,0,2,0,11,0,6,0,14,0,3,0,3,0,1,0,1,0,2,0,0,0,1,0,11,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,2,0,2,0,2,0,1,0,12,0,0,0,0,0,5,0,1,0,3,0,0
contig_18071_14,812,0,0,0,12,0,0,0,4,0,0,0,5,0,0,0,2,0,0,2,4,0,0,14,1,0,0,0,9,0,0,1,12,0,0,0,20,0,0,0,6,0,0,1,1,0,0,2,0,0,0,1,11,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,13,0,0,0,0,0,0,4,2,0,0,0,3
contig_18071_14,814,0,0,12,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,6,0,0,0,15,0,0,0,9,0,1,0,12,0,0,0,20,0,2,0,4,0,0,0,2,0,0,0,2,0,0,0,13,0,2,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,9,0,0,0,0,0,1,0,5,0,0,0,3,0
contig_18071_14,817,0,12,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,6,0,0,1,14,0,0,0,9,0,0,0,13,0,0,2,18,0,0,0,4,2,0,0,2,0,0,0,2,0,0,0,13,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,3,0,0
contig_18071_14,826,0,0,9,0,0,0,4,0,4,0,0,0,2,0,0,0,2,0,5,0,0,0,13,0,8,0,0,0,1,0,12,0,4,0,14,0,3,0,3,0,0,0,2,0,0,0,2,0,0,0,13,0,1,0,4,0,3,0,0,0,0,0,0,0,5,0,2,0,1,0,1,0,0,0,12,0,0,0,0,0,1,0,4,0,1,0,2,0
contig_18071_14,832,0,0,10,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,13,0,5,0,0,0,1,0,10,1,2,0,14,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,13,0,0,0,3,2,1,0,0,0,0,0,0,0,3,0,3,0,1,0,1,0,0,0,7,4,0,0,0,0,1,0,3,1,0,0,2,0
contig_18071_14,837,0,0,10,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,14,0,0,0,0,5,0,0,11,1,0,0,11,3,0,0,3,2,0,0,2,0,0,0,2,0,0,0,13,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0,11,0,0,0,0,0,0,0,4,1,0,0,0,2
contig_18071_14,838,0,0,10,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,14,0,0,2,3,0,0,1,11,0,1,1,12,0,0,2,3,0,0,0,2,0,0,0,2,0,0,0,13,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,11,0,0,0,0,0,0,1,4,0,0,0,2,0
contig_18071_14,841,0,9,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,1,0,13,2,0,3,0,1,8,0,1,1,11,1,1,0,3,0,2,0,1,0,1,0,0,0,2,0,12,0,1,0,4,0,1,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,11,0,0,0,0,0,0,1,1,0,3,0,0,0,2
contig_18071_14,844,0,0,9,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,9,4,0,0,5,0,0,0,10,0,0,0,12,1,0,0,5,0,0,0,2,0,0,0,1,1,0,0,13,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,8,0,0,0,0,0,0,0,4,1,0,0,2,0
contig_18071_14,847,0,6,0,1,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,8,4,5,0,0,0,1,7,1,0,3,6,0,1,0,5,0,0,0,2,0,0,0,0,1,1,0,6,1,2,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,2,0
contig_18071_14,850,0,0,0,7,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,1,0,5,7,0,0,5,0,0,0,1,1,7,1,2,0,7,1,0,0,3,0,0,0,2,0,0,2,0,0,0,1,8,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,0
contig_18071_14,853,0,0,0,7,0,0,0,4,0,2,0,0,0,0,0,0,0,1,2,1,0,8,5,0,0,5,0,0,0,2,0,7,0,2,0,8,0,1,0,3,0,1,0,0,0,0,1,0,0,1,0,8,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0
contig_18071_14,856,3,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,1,0,15,0,0,0,5,0,0,0,5,0,4,0,2,0,8,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0
contig_18071_14,859,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,15,0,0,4,0,0,0,8,1,0,0,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,1,0,0
contig_18071_14,861,0,0,7,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,15,0,4,0,0,0,1,0,10,0,2,0,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,1,0
contig_18071_14,867,0,0,7,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,14,0,4,0,0,0,1,0,10,0,2,0,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,4,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,1,0
contig_18071_14,868,0,1,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,3,0,1,0,14,0,0,0,0,0,4,0,3,0,8,0,1,0,9,0,1,0,3,0,1,0,0,0,0,0,0,0,5,0,4,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,3,0,1,0,1,0,0
contig_18071_14,874,0,0,6,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,3,0,6,0,6,0,4,0,0,0,2,0,9,0,2,0,8,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,1,0
contig_18071_14,877,6,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,8,0,5,0,4,0,0,0,11,0,0,0,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0
contig_18071_14,883,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,4,0,0,0,9,2,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0
contig_18071_14,886,6,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,11,0,1,0,0,0,7,0,3,0,9,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0
contig_18071_14,889,0,6,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,2,10,1,0,0,1,0,0,1,1,7,0,1,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,1,0,0,0,3,0,0,1,0,0,0,0
contig_18071_14,891,0,0,6,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,11,0,1,0,1,0,1,0,8,0,2,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0,1,0,1,0,3,0,0,0,0,0
contig_18071_14,892,0,0,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,12,0,0,1,1,0,0,0,9,0,1,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,4,0,0,0,0,0
contig_18071_14,898,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,13,0,1,0,2,0,0,0,4,0,4,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,0,1,0,0,0,4,0,0,0,0,0,0
contig_18071_14,901,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,11,0,2,0,1,0,1,0,6,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
contig_18071_14,904,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,11,0,0,0,1,1,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,1,0,0,0,0,0
contig_18071_14,906,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,11,0,0,0,1,0,1,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0
contig_18071_14,907,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,10,1,0,0,2,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0
contig_18071_14,910,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,10,0,0,0,2,0,3,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0
contig_18071_14,913,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9,0,2,0,1,0,1,0,1,3,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,4,0,0,0,0,0,0
contig_18071_14,916,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10,1,0,1,0,1,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0
contig_18071_14,922,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,2,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0
contig_18071_14,928,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0
contig_18071_14,934,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,0,0,0,0
contig_18071_14,949,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0
contig_18071_14,952,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0
contig_18071_14,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
contig_18071_14,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
contig_18071_14,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0
contig_18071_14,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0
contig_18071_14,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
contig_18071_14,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0
contig_18071_14,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0
contig_18071_14,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
contig_18071_14,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0
contig_18071_14,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0
contig_18071_14,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
contig_18071_14,1009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
contig_18071_14,1015,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
contig_18071_14,1018,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
contig_18071_14,1021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,3,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
contig_18071_14,1024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
contig_18071_14,1030,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
contig_18071_14,1035,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
contig_18071_14,1036,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_18071_14,1039,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_18071_14,1042,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_18071_14,1045,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_18071_14,1048,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
