,Position,Su13.BD.MM15.DN.MAG10-A,Su13.BD.MM15.DN.MAG10-C,Su13.BD.MM15.DN.MAG10-G,Su13.BD.MM15.DN.MAG10-T,Su13.BD.MLB.DD.MAG10-A,Su13.BD.MLB.DD.MAG10-C,Su13.BD.MLB.DD.MAG10-G,Su13.BD.MLB.DD.MAG10-T,Sp13.BD.MM110.DD.MAG10-A,Sp13.BD.MM110.DD.MAG10-C,Sp13.BD.MM110.DD.MAG10-G,Sp13.BD.MM110.DD.MAG10-T,Fa13.BD.MM110.DN.MAG10-A,Fa13.BD.MM110.DN.MAG10-C,Fa13.BD.MM110.DN.MAG10-G,Fa13.BD.MM110.DN.MAG10-T,Sp13.BD.MLB.SN.MAG10-A,Sp13.BD.MLB.SN.MAG10-C,Sp13.BD.MLB.SN.MAG10-G,Sp13.BD.MLB.SN.MAG10-T,Fa13.BD.MLB.DN.MAG10-A,Fa13.BD.MLB.DN.MAG10-C,Fa13.BD.MLB.DN.MAG10-G,Fa13.BD.MLB.DN.MAG10-T,Fa13.BD.MM110.SN.MAG10-A,Fa13.BD.MM110.SN.MAG10-C,Fa13.BD.MM110.SN.MAG10-G,Fa13.BD.MM110.SN.MAG10-T,Sp13.BD.MM15.SN.MAG10-A,Sp13.BD.MM15.SN.MAG10-C,Sp13.BD.MM15.SN.MAG10-G,Sp13.BD.MM15.SN.MAG10-T,Fa13.BD.MM15.SD.MAG10-A,Fa13.BD.MM15.SD.MAG10-C,Fa13.BD.MM15.SD.MAG10-G,Fa13.BD.MM15.SD.MAG10-T,Fa13.BD.MM15.DN.MAG10-A,Fa13.BD.MM15.DN.MAG10-C,Fa13.BD.MM15.DN.MAG10-G,Fa13.BD.MM15.DN.MAG10-T,Su13.BD.MM110.DCMD.MAG10-A,Su13.BD.MM110.DCMD.MAG10-C,Su13.BD.MM110.DCMD.MAG10-G,Su13.BD.MM110.DCMD.MAG10-T,Sp13.BD.MM15.SD.MAG10-A,Sp13.BD.MM15.SD.MAG10-C,Sp13.BD.MM15.SD.MAG10-G,Sp13.BD.MM15.SD.MAG10-T,Sp13.BD.MM15.DD.A.MAG10-A,Sp13.BD.MM15.DD.A.MAG10-C,Sp13.BD.MM15.DD.A.MAG10-G,Sp13.BD.MM15.DD.A.MAG10-T,Sp13.BD.MM110.SN.MAG10-A,Sp13.BD.MM110.SN.MAG10-C,Sp13.BD.MM110.SN.MAG10-G,Sp13.BD.MM110.SN.MAG10-T,Fa13.BD.MM15.SN.MAG10-A,Fa13.BD.MM15.SN.MAG10-C,Fa13.BD.MM15.SN.MAG10-G,Fa13.BD.MM15.SN.MAG10-T,Fa13.BD.MM110.SD.MAG10-A,Fa13.BD.MM110.SD.MAG10-C,Fa13.BD.MM110.SD.MAG10-G,Fa13.BD.MM110.SD.MAG10-T,Su13.BD.MM110.SN.C.MAG10-A,Su13.BD.MM110.SN.C.MAG10-C,Su13.BD.MM110.SN.C.MAG10-G,Su13.BD.MM110.SN.C.MAG10-T,Su13.BD.MM15.SN.C.MAG10-A,Su13.BD.MM15.SN.C.MAG10-C,Su13.BD.MM15.SN.C.MAG10-G,Su13.BD.MM15.SN.C.MAG10-T,Su13.BD.MLB.SD.C.MAG10-A,Su13.BD.MLB.SD.C.MAG10-C,Su13.BD.MLB.SD.C.MAG10-G,Su13.BD.MLB.SD.C.MAG10-T,Su13.BD.MM110.SD.MAG10-A,Su13.BD.MM110.SD.MAG10-C,Su13.BD.MM110.SD.MAG10-G,Su13.BD.MM110.SD.MAG10-T,Fa13.BD.MLB.SN.MAG10-A,Fa13.BD.MLB.SN.MAG10-C,Fa13.BD.MLB.SN.MAG10-G,Fa13.BD.MLB.SN.MAG10-T,Su13.BD.MM15.SD.MAG10-A,Su13.BD.MM15.SD.MAG10-C,Su13.BD.MM15.SD.MAG10-G,Su13.BD.MM15.SD.MAG10-T,Sp13.BD.MM110.SD.MAG10-A,Sp13.BD.MM110.SD.MAG10-C,Sp13.BD.MM110.SD.MAG10-G,Sp13.BD.MM110.SD.MAG10-T
contig_21499_2,840,0,4,0,1,0,1,0,0,0,14,0,1,0,8,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,11,0,1,0,3,0,0,0,2,0,0,0,8,1,3,0,13,0,3,0,2,0,0,0,8,0,0,1,8,0,0,0,3,0,0,0,15,0,1
contig_21499_2,841,0,0,5,0,0,0,1,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,3,0,0,0,2,0,0,0,12,0,0,0,16,0,0,0,2,0,0,0,8,0,0,0,9,0,0,0,3,0,0,0,16,0
contig_21499_2,842,0,5,0,0,0,1,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,3,0,0,0,2,0,0,0,12,0,0,0,16,0,0,0,2,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,16,0,0
contig_21499_2,843,0,4,0,1,0,0,0,1,0,9,0,5,0,5,0,3,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,7,0,5,0,3,0,0,0,1,0,0,0,9,0,3,0,11,0,5,0,0,0,0,0,8,0,0,0,4,1,4,0,3,0,0,0,6,0,9
contig_21499_2,844,0,0,5,0,0,0,1,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,3,0,0,0,1,0,0,0,12,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,3,0,0,0,15,0
contig_21499_2,845,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,14
contig_21499_2,846,0,0,5,0,0,0,1,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,14,0
contig_21499_2,847,0,0,5,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,14,0
contig_21499_2,848,0,0,5,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,14,0
contig_21499_2,849,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,16,0,2,0,0,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,14,0,0
contig_21499_2,850,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,14,0,0,0
contig_21499_2,851,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,17,0,0
contig_21499_2,852,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,2,0,0,0,17,0
contig_21499_2,853,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,17,0
contig_21499_2,854,0,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,3,0,0,0,17
contig_21499_2,855,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,1,0,0,3,0,0,0,18,0,0
contig_21499_2,856,6,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,18,0,0,0
contig_21499_2,857,6,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,18,0,0,0
contig_21499_2,858,6,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,18,1,0,0
contig_21499_2,859,0,6,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,21,0,0
contig_21499_2,860,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,21,0,0
contig_21499_2,861,0,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,1,0,7,0,0,0,3,0,0,0,21
contig_21499_2,862,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,21,0
contig_21499_2,863,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,20,0,0
contig_21499_2,864,0,5,0,1,0,1,0,0,0,12,0,1,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,12,0,1,0,6,0,0,0,1,0,0,0,11,0,4,0,16,0,2,0,0,0,0,0,7,0,0,1,7,0,0,0,2,0,1,0,19,0,1
contig_21499_2,865,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,20,0
contig_21499_2,866,0,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,20
contig_21499_2,867,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,20,0
contig_21499_2,868,0,0,6,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0
contig_21499_2,869,0,5,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0,0
contig_21499_2,870,0,5,0,0,0,1,0,0,0,13,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0,0
contig_21499_2,871,6,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0,0,0
contig_21499_2,872,6,0,0,0,1,0,0,0,12,0,0,0,10,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0,0,0
contig_21499_2,873,6,0,0,0,1,0,0,0,12,0,0,0,10,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,13,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,20,0,0,0
contig_21499_2,874,0,6,0,0,0,1,0,0,0,13,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,18,0,0
contig_21499_2,875,0,6,0,0,0,1,0,0,0,13,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,19,0,0
contig_21499_2,876,0,0,6,0,0,0,1,0,2,0,11,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,7,0,2,0,5,0,0,0,5,0,2,0,17,0
contig_21499_2,877,0,0,6,0,0,0,1,0,0,0,11,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,0,19,0
contig_21499_2,878,0,6,0,0,0,1,0,0,0,11,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,0,19,0,0
contig_21499_2,879,0,0,0,6,0,0,0,1,0,0,0,11,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,0,19
contig_21499_2,880,0,0,6,0,0,0,1,0,0,0,10,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,0,19,0
contig_21499_2,881,0,0,6,0,0,0,1,0,0,0,10,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,19,0
contig_21499_2,882,0,0,6,0,0,0,1,0,0,0,8,2,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,11,1,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,5,0,0,0,17,2
contig_21499_2,883,6,0,0,0,1,0,0,0,10,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,18,0,0,0
contig_21499_2,884,0,6,0,0,0,1,0,0,0,9,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,12,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,18,0,0
contig_21499_2,885,0,6,0,0,0,1,0,0,0,13,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,16,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,26,0,0
contig_21499_2,886,0,0,18,0,0,0,1,0,0,0,40,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,27,0,0,0,10,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,61,0
contig_21499_2,887,18,0,0,0,1,0,0,0,40,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,27,0,0,0,11,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0,0,0
contig_21499_2,888,0,0,0,18,0,0,0,1,0,0,0,40,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62
contig_21499_2,889,0,0,18,0,0,0,1,0,0,0,41,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0
contig_21499_2,890,0,18,0,0,0,1,0,0,0,41,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0,0
contig_21499_2,891,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0,0
contig_21499_2,892,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0,0,0
contig_21499_2,893,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,27,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,62,0,0
contig_21499_2,894,0,0,0,18,0,0,0,1,0,2,0,39,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,7,0,1,0,26,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,6,0,1,0,62
contig_21499_2,895,0,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,27,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,63,0
contig_21499_2,896,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,27,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,63,0,0
contig_21499_2,897,0,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,28,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,63,0
contig_21499_2,898,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,28,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,63,0,0
contig_21499_2,899,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,28,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,63,0,0
contig_21499_2,900,0,18,0,0,0,1,0,0,0,41,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,28,0,0,0,9,0,0,0,1,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,63,0,0
