,Position,Sp13.BD.MM110.DD.MAG3-A,Sp13.BD.MM110.DD.MAG3-C,Sp13.BD.MM110.DD.MAG3-G,Sp13.BD.MM110.DD.MAG3-T,Su13.BD.MM110.SD.MAG3-A,Su13.BD.MM110.SD.MAG3-C,Su13.BD.MM110.SD.MAG3-G,Su13.BD.MM110.SD.MAG3-T,Fa13.BD.MM110.DN.MAG3-A,Fa13.BD.MM110.DN.MAG3-C,Fa13.BD.MM110.DN.MAG3-G,Fa13.BD.MM110.DN.MAG3-T,Sp13.BD.MM110.SN.MAG3-A,Sp13.BD.MM110.SN.MAG3-C,Sp13.BD.MM110.SN.MAG3-G,Sp13.BD.MM110.SN.MAG3-T,Sp13.BD.MM110.SD.MAG3-A,Sp13.BD.MM110.SD.MAG3-C,Sp13.BD.MM110.SD.MAG3-G,Sp13.BD.MM110.SD.MAG3-T,Fa13.BD.MLB.DN.MAG3-A,Fa13.BD.MLB.DN.MAG3-C,Fa13.BD.MLB.DN.MAG3-G,Fa13.BD.MLB.DN.MAG3-T,Sp13.BD.MM15.SN.MAG3-A,Sp13.BD.MM15.SN.MAG3-C,Sp13.BD.MM15.SN.MAG3-G,Sp13.BD.MM15.SN.MAG3-T,Fa13.BD.MM110.SN.MAG3-A,Fa13.BD.MM110.SN.MAG3-C,Fa13.BD.MM110.SN.MAG3-G,Fa13.BD.MM110.SN.MAG3-T,Su13.BD.MM15.DN.MAG3-A,Su13.BD.MM15.DN.MAG3-C,Su13.BD.MM15.DN.MAG3-G,Su13.BD.MM15.DN.MAG3-T,Fa13.BD.MM15.SN.MAG3-A,Fa13.BD.MM15.SN.MAG3-C,Fa13.BD.MM15.SN.MAG3-G,Fa13.BD.MM15.SN.MAG3-T,Su13.BD.MM110.SN.C.MAG3-A,Su13.BD.MM110.SN.C.MAG3-C,Su13.BD.MM110.SN.C.MAG3-G,Su13.BD.MM110.SN.C.MAG3-T,Fa13.BD.MLB.SN.MAG3-A,Fa13.BD.MLB.SN.MAG3-C,Fa13.BD.MLB.SN.MAG3-G,Fa13.BD.MLB.SN.MAG3-T,Su13.BD.MLB.DD.MAG3-A,Su13.BD.MLB.DD.MAG3-C,Su13.BD.MLB.DD.MAG3-G,Su13.BD.MLB.DD.MAG3-T,Su13.BD.MLB.SD.C.MAG3-A,Su13.BD.MLB.SD.C.MAG3-C,Su13.BD.MLB.SD.C.MAG3-G,Su13.BD.MLB.SD.C.MAG3-T,Sp13.BD.MM15.DD.A.MAG3-A,Sp13.BD.MM15.DD.A.MAG3-C,Sp13.BD.MM15.DD.A.MAG3-G,Sp13.BD.MM15.DD.A.MAG3-T,Su13.BD.MM15.SN.C.MAG3-A,Su13.BD.MM15.SN.C.MAG3-C,Su13.BD.MM15.SN.C.MAG3-G,Su13.BD.MM15.SN.C.MAG3-T,Su13.BD.MM110.DCMD.MAG3-A,Su13.BD.MM110.DCMD.MAG3-C,Su13.BD.MM110.DCMD.MAG3-G,Su13.BD.MM110.DCMD.MAG3-T,Su13.BD.MM15.SD.MAG3-A,Su13.BD.MM15.SD.MAG3-C,Su13.BD.MM15.SD.MAG3-G,Su13.BD.MM15.SD.MAG3-T,Sp13.BD.MM15.SD.MAG3-A,Sp13.BD.MM15.SD.MAG3-C,Sp13.BD.MM15.SD.MAG3-G,Sp13.BD.MM15.SD.MAG3-T,Fa13.BD.MM15.DN.MAG3-A,Fa13.BD.MM15.DN.MAG3-C,Fa13.BD.MM15.DN.MAG3-G,Fa13.BD.MM15.DN.MAG3-T,Sp13.BD.MLB.SN.MAG3-A,Sp13.BD.MLB.SN.MAG3-C,Sp13.BD.MLB.SN.MAG3-G,Sp13.BD.MLB.SN.MAG3-T,Fa13.BD.MM110.SD.MAG3-A,Fa13.BD.MM110.SD.MAG3-C,Fa13.BD.MM110.SD.MAG3-G,Fa13.BD.MM110.SD.MAG3-T,Fa13.BD.MM15.SD.MAG3-A,Fa13.BD.MM15.SD.MAG3-C,Fa13.BD.MM15.SD.MAG3-G,Fa13.BD.MM15.SD.MAG3-T
contig_18429_4,481,2,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,7,0,1,0,7,0,1,0,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,4,0,0,0,20,0,1,0,3,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0
contig_18429_4,484,1,0,6,1,0,0,0,0,0,0,0,0,1,0,5,0,2,0,6,0,5,0,3,0,2,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,3,0,7,3,12,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0
contig_18429_4,487,0,1,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,1,7,0,1,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,22,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,5,10,11,3,0,0,0,0,0,0,0,0
contig_18429_4,490,1,0,7,0,0,0,0,0,0,0,0,0,2,0,3,0,4,0,2,0,0,0,8,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,2,0,2,0,20,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0
contig_18429_4,491,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,0,0,0,8,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,2,0,0,0,22,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0
contig_18429_4,493,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,3,0,1,0,3,0,11,0,11,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
contig_18429_4,496,0,0,8,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,0,1,0,6,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,4,0,7,0,17,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0
contig_18429_4,499,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,5,0,0,1,6,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,3,0,0,0,24,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
contig_18429_4,502,1,3,3,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1,4,0,0,1,7,0,0,3,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,3,0,0,5,19,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,22,4,0,0,0,0,0,0,0,0
contig_18429_4,505,0,5,2,1,0,0,0,0,0,0,0,0,1,2,0,1,1,4,0,1,0,8,0,0,0,8,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,23,2,0,0,6,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0
contig_18429_4,507,0,7,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,8,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,22,0,2,0,6,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
contig_18429_4,508,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,8,0,2,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,4,0,21,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
contig_18429_4,517,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,10,0,0,1,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,3,0,0,3,21,4,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,11,4,5,0,0,0,0,0,0,0,0
contig_18429_4,519,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,10,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,19,0,2,0,3,0,0,0,29,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0
contig_18429_4,520,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,0,28,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0
contig_18429_4,523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,13,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20,0,2,0,3,0,5,0,24,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0
contig_18429_4,529,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,12,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,6,0,0,1,27,1,0,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,5,1,0,0,0,0,0,0,0,0
contig_18429_4,531,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,7,0,1,0,28,0,0,0,7,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0
contig_18429_4,535,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,19,0,0,0,7,0,0,0,21,0,4,0,5,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0
contig_18429_4,538,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,18,0,0,1,4,0,0,0,18,1,5,0,5,0,1,0,5,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
contig_18429_4,540,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,1,0,3,0,2,0,22,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
contig_18429_4,546,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,5,1,0,0,23,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
contig_18429_4,547,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,15,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,21,0,0,0,6,0,10,0,13,0,0,0,4,0,2,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2,0,0,0,0
contig_18429_4,556,2,0,2,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,24,0,0,0,2,0,0,0,7,0,1,0,2,0,0,0,7,0,0,0,4,0,1,0,28,0,0,0,5,0,13,0,11,0,1,0,2,0,2,0,16,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,0,0,9,0,0,0,7,0,0,0,7,0
contig_18429_4,557,2,0,0,2,0,0,0,12,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,29,0,0,0,4,0,0,0,24,1,0,0,2,0,0,0,18,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,0,0,7,0,0,0,7,0,0,0,7
contig_18429_4,559,1,0,4,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,29,0,0,0,4,0,9,0,15,0,0,0,3,1,1,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,0,0,7,0,0,0,7,0,0,0,7,0
contig_18429_4,570,3,0,0,0,2,0,11,0,1,0,2,0,0,0,0,0,0,0,0,0,16,0,4,0,2,0,0,0,0,0,5,0,1,0,2,0,0,0,7,0,0,0,4,0,19,0,3,0,2,0,0,0,25,0,0,0,2,0,0,0,3,0,12,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,1,0,0,0,0,0,5,0,0,0,7,0
contig_18429_4,571,3,0,0,0,13,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,0,9,1,4,0,0,0,5,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,15,0,7,0,1,0,1,0,14,0,9,2,10,0,0,0,15,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,0,0,12,0,0,0,5,0,0,0,7,0,0,0
contig_18429_4,580,0,2,0,4,0,11,0,2,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,17,0,0,0,7,0,5,0,1,0,2,0,3,0,7,0,0,0,4,0,0,0,3,0,24,0,0,0,2,0,10,0,11,0,1,0,12,0,13,0,5,0,8,0,0,0,3,0,0,0,2,0,0,0,22,0,3,0,0,0,15,0,5,0,0,0,7,0,0
contig_18429_4,583,1,0,7,0,0,0,13,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,20,0,1,0,10,0,0,0,6,0,1,0,4,0,0,0,7,0,0,0,4,0,1,0,27,0,0,0,2,0,0,0,21,0,0,0,12,0,1,0,17,0,0,0,8,0,0,0,3,0,0,0,2,0,1,0,24,0,0,0,14,0,0,0,5,0,0,0,7,0
contig_18429_4,589,3,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,18,0,0,0,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,4,3,12,1,1,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0
contig_18429_4,592,0,6,0,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,17,0,1,0,6,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,2,0,0,0,11,0,9,0,3,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,10,0,0,0,0,0,0,0,0,0
contig_18429_4,598,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,19,0,0,0,7,0,0,0,6,0,1,0,4,0,0,0,4,0,0,0,4,0,0,0,22,0,2,0,2,0,0,0,19,0,0,0,2,0,1,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,12,0,0,0,6,0,0,0
contig_18429_4,601,1,0,2,4,0,0,0,4,0,0,1,2,0,0,0,3,0,0,0,1,1,0,0,17,0,0,0,7,1,0,0,6,0,0,2,2,0,0,0,4,0,0,0,4,2,0,0,20,0,0,0,2,9,2,2,5,1,0,1,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,12,0,0,0,6
contig_18429_4,604,3,0,1,0,0,0,4,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,18,0,1,0,2,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,21,0,0,0,2,0,1,0,18,0,1,0,1,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,12,0,0,0,6,0
contig_18429_4,607,3,0,1,0,4,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,18,0,0,0,2,0,1,0,6,1,0,0,4,0,0,0,4,0,0,0,4,0,0,0,19,2,1,0,2,0,0,0,13,1,3,0,1,1,0,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,12,0,0,0,6,0,0,0
contig_18429_4,610,0,2,0,2,0,4,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,18,0,0,0,3,0,0,0,7,0,0,2,2,0,0,0,4,0,0,0,4,0,0,0,22,0,0,0,2,0,0,0,12,0,0,1,1,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,12,0,0,0,6,0,0
contig_18429_4,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_18429_4,670,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0
contig_18429_4,679,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,20,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,4,0,0,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,2,0,0
contig_18429_4,681,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,21,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0
contig_18429_4,685,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,18,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0
contig_18429_4,688,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,2,0
contig_18429_4,691,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0
contig_18429_4,694,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,1,4,1,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,10,0,0,0,0,0,0,0,4,1,0,0,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,3,7,0,0,0,0,0,2,0,0
contig_18429_4,697,5,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,0,0,1,0,4,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,2,0,0,0
contig_18429_4,703,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,2
contig_18429_4,705,0,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,6,1,0,0,0,5,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,2,0,0,0,2,0
contig_18429_4,709,0,0,5,0,0,0,0,0,0,0,3,0,2,0,7,0,4,0,3,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,19,1,0,0,0,0,0,0,6,1,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,8,1,1,0,1,0,2,0,0,0
contig_18429_4,712,6,0,0,0,0,0,0,0,5,0,0,0,7,0,2,0,8,0,0,0,0,0,12,0,2,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,1,0,7,0,0,0,5,0,3,0,5,0,0,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0,3,1,3,3,3,0,0,0,2,0,0,0
contig_18429_4,715,23,0,1,0,4,0,0,0,17,0,0,0,28,0,2,0,24,0,0,0,12,0,0,0,14,0,1,0,2,0,0,0,7,0,0,0,8,0,0,0,7,0,0,0,25,0,0,0,0,0,0,0,7,0,1,0,0,0,5,0,9,0,2,0,1,0,0,0,5,0,1,0,4,0,2,0,9,0,0,0,7,0,2,0,4,0,0,0,2,0,0,0
contig_18429_4,718,0,0,24,0,0,0,4,0,0,0,17,0,0,0,31,0,0,0,25,0,15,0,0,0,6,0,12,0,0,0,2,0,0,0,7,0,0,0,8,0,0,0,7,0,25,0,1,0,2,0,0,0,9,0,2,0,6,0,1,0,2,0,10,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,9,0,3,0,6,0,0,0,4,0,0,0,2,0
contig_18429_4,723,27,0,0,0,4,0,0,0,17,0,0,0,32,0,0,0,28,0,0,0,15,0,0,0,19,0,1,0,4,0,0,0,7,0,0,0,8,0,0,0,7,0,0,0,28,0,0,0,2,0,0,0,8,0,1,0,7,0,0,0,10,0,2,0,2,0,0,0,6,0,0,0,4,0,3,0,11,0,0,0,3,0,7,0,6,0,0,0,4,0,0,0
contig_18429_4,733,0,20,1,7,0,2,0,2,0,15,0,2,0,29,0,3,0,18,0,10,0,2,13,0,0,8,3,6,0,2,2,2,0,3,0,4,0,5,2,2,0,5,0,2,0,3,23,0,0,2,0,0,0,3,5,0,0,6,2,0,0,9,4,1,0,2,0,0,0,4,1,1,0,0,3,4,0,6,0,5,0,0,13,0,0,6,0,0,0,2,2,0
contig_18429_4,735,26,0,3,0,4,0,0,0,17,0,0,0,32,0,0,0,28,0,0,0,2,0,11,1,14,0,1,0,4,0,2,0,7,0,0,0,7,1,1,0,7,0,0,0,3,0,21,0,2,0,0,0,3,0,5,0,5,0,1,0,10,0,4,0,2,0,0,0,5,0,1,0,4,0,3,0,11,0,0,0,0,0,13,0,6,0,0,0,2,0,2,0
contig_18429_4,736,26,2,0,1,4,0,0,0,17,0,0,0,32,0,0,0,29,0,0,0,2,10,0,1,15,1,0,0,4,2,0,0,7,0,0,0,7,2,0,0,7,0,0,0,3,18,0,3,2,0,0,0,3,6,0,0,5,1,0,0,11,4,0,0,2,0,0,0,5,1,0,0,4,3,0,0,11,0,0,0,1,9,0,3,6,0,0,0,2,2,0,0
contig_18429_4,739,0,1,0,35,0,0,0,4,0,0,0,22,0,0,0,36,0,0,0,35,0,1,0,12,0,0,0,16,0,0,0,6,0,0,0,10,0,0,0,10,0,0,0,7,0,1,0,24,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,17,0,0,0,2,0,1,0,6,0,1,0,6,0,0,0,12,0,4,0,9,0,0,0,6,0,0,0,2
contig_18429_4,751,1,0,35,0,0,0,4,0,0,0,22,0,0,0,38,0,0,0,37,0,1,2,7,0,0,0,17,0,0,0,4,0,0,0,10,0,0,0,9,0,0,0,7,0,2,2,21,0,0,0,2,0,0,0,8,0,0,0,7,0,0,0,14,3,0,0,2,0,0,0,7,0,0,0,6,0,0,0,12,0,4,0,7,0,0,0,7,0,0,0,2,0
contig_18429_4,756,35,0,0,0,4,0,0,0,22,0,0,0,37,0,0,0,35,1,0,0,11,0,0,0,13,0,2,0,4,0,0,0,10,0,0,0,9,0,0,0,7,0,0,0,24,0,0,0,2,0,0,0,7,0,0,0,1,0,5,0,14,0,3,0,2,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,9,0,1,0,7,0,0,0,2,0,0,0
contig_18429_4,757,32,0,2,0,4,0,0,0,22,0,0,0,37,0,0,0,35,0,0,0,5,0,6,0,15,0,0,0,2,0,0,0,10,0,0,0,8,0,1,0,7,0,0,0,7,0,19,0,2,0,0,0,3,0,5,0,6,0,0,0,17,0,0,0,2,0,1,0,5,0,1,0,5,0,0,0,12,0,0,0,6,0,2,0,7,0,0,0,2,0,0,0
contig_18429_4,760,0,30,4,0,0,4,0,0,0,22,2,0,0,34,2,0,0,34,1,0,3,2,10,0,0,13,0,2,0,2,0,0,0,10,0,0,0,9,0,0,0,7,0,0,3,4,21,0,0,2,0,0,0,3,5,0,0,2,0,4,1,11,1,3,0,2,1,0,0,4,2,0,0,3,2,0,0,12,0,0,2,1,5,0,0,7,0,0,0,2,0,0
