,Position,Su13.BD.MM110.SD.MAG8-A,Su13.BD.MM110.SD.MAG8-C,Su13.BD.MM110.SD.MAG8-G,Su13.BD.MM110.SD.MAG8-T,Sp13.BD.MM15.SD.MAG8-A,Sp13.BD.MM15.SD.MAG8-C,Sp13.BD.MM15.SD.MAG8-G,Sp13.BD.MM15.SD.MAG8-T,Fa13.BD.MLB.DN.MAG8-A,Fa13.BD.MLB.DN.MAG8-C,Fa13.BD.MLB.DN.MAG8-G,Fa13.BD.MLB.DN.MAG8-T,Fa13.BD.MM110.SN.MAG8-A,Fa13.BD.MM110.SN.MAG8-C,Fa13.BD.MM110.SN.MAG8-G,Fa13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.SN.MAG8-A,Sp13.BD.MM110.SN.MAG8-C,Sp13.BD.MM110.SN.MAG8-G,Sp13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.DD.MAG8-A,Sp13.BD.MM110.DD.MAG8-C,Sp13.BD.MM110.DD.MAG8-G,Sp13.BD.MM110.DD.MAG8-T,Sp13.BD.MM110.SD.MAG8-A,Sp13.BD.MM110.SD.MAG8-C,Sp13.BD.MM110.SD.MAG8-G,Sp13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.DD.MAG8-A,Su13.BD.MLB.DD.MAG8-C,Su13.BD.MLB.DD.MAG8-G,Su13.BD.MLB.DD.MAG8-T,Su13.BD.MM15.SN.C.MAG8-A,Su13.BD.MM15.SN.C.MAG8-C,Su13.BD.MM15.SN.C.MAG8-G,Su13.BD.MM15.SN.C.MAG8-T,Fa13.BD.MM15.SN.MAG8-A,Fa13.BD.MM15.SN.MAG8-C,Fa13.BD.MM15.SN.MAG8-G,Fa13.BD.MM15.SN.MAG8-T,Fa13.BD.MLB.SN.MAG8-A,Fa13.BD.MLB.SN.MAG8-C,Fa13.BD.MLB.SN.MAG8-G,Fa13.BD.MLB.SN.MAG8-T,Su13.BD.MM110.DCMD.MAG8-A,Su13.BD.MM110.DCMD.MAG8-C,Su13.BD.MM110.DCMD.MAG8-G,Su13.BD.MM110.DCMD.MAG8-T,Fa13.BD.MM110.DN.MAG8-A,Fa13.BD.MM110.DN.MAG8-C,Fa13.BD.MM110.DN.MAG8-G,Fa13.BD.MM110.DN.MAG8-T,Su13.BD.MM15.SD.MAG8-A,Su13.BD.MM15.SD.MAG8-C,Su13.BD.MM15.SD.MAG8-G,Su13.BD.MM15.SD.MAG8-T,Su13.BD.MM15.DN.MAG8-A,Su13.BD.MM15.DN.MAG8-C,Su13.BD.MM15.DN.MAG8-G,Su13.BD.MM15.DN.MAG8-T,Sp13.BD.MLB.SN.MAG8-A,Sp13.BD.MLB.SN.MAG8-C,Sp13.BD.MLB.SN.MAG8-G,Sp13.BD.MLB.SN.MAG8-T,Fa13.BD.MM15.DN.MAG8-A,Fa13.BD.MM15.DN.MAG8-C,Fa13.BD.MM15.DN.MAG8-G,Fa13.BD.MM15.DN.MAG8-T,Sp13.BD.MM15.SN.MAG8-A,Sp13.BD.MM15.SN.MAG8-C,Sp13.BD.MM15.SN.MAG8-G,Sp13.BD.MM15.SN.MAG8-T,Fa13.BD.MM15.SD.MAG8-A,Fa13.BD.MM15.SD.MAG8-C,Fa13.BD.MM15.SD.MAG8-G,Fa13.BD.MM15.SD.MAG8-T,Sp13.BD.MM15.DD.A.MAG8-A,Sp13.BD.MM15.DD.A.MAG8-C,Sp13.BD.MM15.DD.A.MAG8-G,Sp13.BD.MM15.DD.A.MAG8-T,Su13.BD.MM110.DN.MAG8-A,Su13.BD.MM110.DN.MAG8-C,Su13.BD.MM110.DN.MAG8-G,Su13.BD.MM110.DN.MAG8-T,Fa13.BD.MM110.SD.MAG8-A,Fa13.BD.MM110.SD.MAG8-C,Fa13.BD.MM110.SD.MAG8-G,Fa13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.SD.C.MAG8-A,Su13.BD.MLB.SD.C.MAG8-C,Su13.BD.MLB.SD.C.MAG8-G,Su13.BD.MLB.SD.C.MAG8-T,Su13.BD.MM110.SN.C.MAG8-A,Su13.BD.MM110.SN.C.MAG8-C,Su13.BD.MM110.SN.C.MAG8-G,Su13.BD.MM110.SN.C.MAG8-T
contig_21013_3,473,0,0,213,0,0,0,182,0,0,0,164,0,0,0,287,0,0,0,329,0,0,0,488,0,0,0,560,0,0,0,104,0,1,0,394,1,0,0,263,0,0,0,300,0,0,0,34,0,0,0,190,0,0,1,220,0,0,0,296,0,0,0,300,0,0,1,248,0,0,1,252,0,0,0,301,0,0,1,206,0,0,0,58,0,0,0,291,0,0,0,188,0,0,0,233,0
contig_21013_3,474,0,218,0,0,0,180,0,0,0,168,0,0,0,297,0,0,0,331,0,0,0,489,0,0,0,563,0,0,0,104,0,0,0,401,0,0,0,276,0,0,0,300,0,0,0,33,0,0,0,192,0,0,0,227,0,0,0,302,0,0,0,298,0,0,0,254,0,0,1,250,0,0,0,313,0,0,0,207,0,0,0,59,0,0,0,299,0,1,0,188,0,0,0,232,0,0
contig_21013_3,475,0,0,0,221,0,0,0,183,0,0,0,169,0,0,0,298,0,0,0,330,0,0,0,490,0,0,0,561,0,0,0,106,0,0,0,402,0,1,0,276,0,0,0,300,0,0,0,32,0,0,0,193,0,0,0,229,0,0,0,302,0,1,0,298,0,0,0,254,0,0,0,250,0,0,0,314,0,0,0,207,0,0,0,59,0,0,0,300,0,0,0,189,0,0,0,232
contig_21013_3,476,0,0,0,221,0,0,0,184,0,0,0,170,0,0,0,298,0,0,0,330,0,0,0,490,0,0,0,559,0,0,0,106,0,0,0,398,0,0,0,277,0,0,0,301,0,0,0,33,0,0,0,193,0,0,0,231,0,0,0,305,0,0,0,298,0,0,0,254,0,0,0,251,0,0,0,314,0,0,0,208,0,0,0,59,0,0,0,304,0,0,0,189,0,0,0,231
contig_21013_3,477,0,223,0,0,0,185,0,0,0,174,0,0,0,300,0,0,0,329,1,0,1,489,0,0,0,563,0,0,0,105,0,0,0,396,0,0,0,275,0,1,0,299,0,0,0,32,0,0,0,196,0,0,0,234,0,0,1,305,0,1,2,295,0,1,0,255,0,0,0,249,0,1,0,320,0,1,0,209,0,0,0,59,0,0,0,303,0,0,0,195,0,0,0,231,0,0
contig_21013_3,478,0,0,1,220,0,0,0,185,0,0,0,171,0,0,0,298,0,0,0,331,1,0,0,493,0,0,0,568,0,0,0,104,0,0,0,399,0,0,0,276,0,0,1,299,0,0,0,32,0,0,0,196,0,0,0,234,0,0,0,307,0,0,0,296,0,0,0,254,0,0,0,250,0,0,0,320,0,0,0,208,0,0,0,59,0,0,0,301,0,0,0,199,0,0,0,230
contig_21013_3,479,0,0,0,226,0,1,0,184,0,0,0,171,0,0,0,298,0,0,0,331,0,0,0,490,0,0,0,567,0,0,0,102,0,0,0,399,0,0,0,280,0,1,0,297,0,0,0,32,0,0,0,199,0,0,0,239,0,0,0,311,0,0,0,297,0,0,0,261,0,0,0,251,0,0,0,321,0,0,0,205,0,0,0,59,0,0,0,311,0,0,0,200,0,0,0,229
contig_21013_3,480,0,0,0,226,0,0,0,187,0,0,0,172,0,0,0,299,0,0,0,336,0,0,0,492,0,1,0,565,0,0,0,102,0,0,0,403,0,0,0,278,0,0,0,301,0,0,0,32,0,0,0,200,0,0,0,237,0,0,0,312,0,0,0,298,0,0,0,261,0,0,0,249,0,0,0,320,0,0,0,208,0,0,0,59,0,0,0,308,0,0,0,202,0,0,0,229
contig_21013_3,481,0,228,0,0,0,187,0,0,0,171,1,0,0,293,0,2,0,335,0,0,1,491,0,0,0,566,0,0,0,101,0,0,0,406,0,0,0,278,0,1,2,298,0,1,0,32,0,0,0,199,0,0,0,238,0,0,0,312,0,0,0,297,0,0,0,257,0,0,0,246,0,2,0,320,0,0,0,209,0,0,0,58,0,1,0,305,0,1,0,201,0,0,0,230,0,0
contig_21013_3,482,0,0,0,225,0,0,0,190,0,0,0,170,0,0,0,289,0,0,0,334,1,0,0,490,0,0,0,566,0,0,0,101,0,0,1,408,0,0,0,273,0,0,1,301,0,0,0,31,0,0,0,196,0,0,0,238,0,1,0,315,0,0,0,298,0,0,0,255,0,0,0,241,0,0,0,318,0,0,0,211,0,0,0,59,0,0,0,309,0,0,0,201,0,0,0,229
contig_21013_3,483,0,223,0,0,0,189,0,0,0,170,0,0,0,284,0,0,0,335,0,0,0,495,0,0,1,562,1,1,0,99,0,0,0,411,0,0,0,271,0,0,0,303,0,0,0,30,0,0,0,194,0,0,0,235,1,0,0,316,0,0,0,298,0,0,0,253,0,0,0,238,0,0,0,319,0,0,0,211,0,0,0,59,0,0,0,304,0,0,0,201,0,0,0,232,0,0
contig_21013_3,484,214,0,0,0,187,1,1,0,168,0,0,0,278,0,0,0,331,0,0,0,492,0,0,2,567,0,0,0,97,0,0,0,412,0,0,0,261,0,0,0,300,0,0,1,29,0,0,0,189,0,0,0,235,0,0,0,312,0,0,0,296,0,0,0,240,0,0,0,235,0,0,0,311,0,0,0,210,0,1,0,59,0,0,0,298,0,0,0,201,1,0,0,231,0,0,0
contig_21013_3,485,0,219,0,0,0,189,0,0,0,168,0,0,0,280,0,0,0,333,0,0,0,494,0,0,0,569,0,0,0,97,0,0,0,418,0,0,0,260,0,0,0,303,0,0,0,29,0,0,0,192,0,0,0,235,0,0,0,311,0,0,0,294,0,0,0,243,0,0,0,235,0,0,0,310,0,0,0,212,0,0,0,59,0,0,1,295,0,0,0,202,0,0,0,230,0,0
contig_21013_3,486,0,0,0,217,0,0,0,189,0,0,0,169,0,0,1,271,0,0,0,333,0,0,0,499,0,0,0,571,0,0,0,95,0,0,0,421,0,0,0,255,0,0,0,301,0,0,0,29,0,0,0,187,0,0,0,228,0,0,0,301,0,0,0,291,0,0,0,236,0,0,2,234,0,0,1,306,0,0,0,211,0,0,0,59,0,0,0,291,0,0,0,204,0,1,0,229
contig_21013_3,487,0,0,220,0,0,0,190,0,0,0,174,0,0,0,276,1,0,0,334,0,0,1,502,1,1,0,575,1,0,0,94,0,0,0,420,0,0,0,260,0,0,1,303,0,0,0,29,0,0,0,187,0,0,0,230,0,0,0,305,0,0,0,292,0,0,0,248,0,0,1,233,0,1,0,311,0,0,0,212,0,0,0,59,0,0,0,294,0,0,0,203,0,0,0,231,0
contig_21013_3,488,0,219,0,0,0,189,0,0,0,174,0,0,0,275,0,0,0,334,0,0,0,504,0,0,1,572,0,0,0,95,0,0,0,416,0,0,0,265,1,0,0,302,0,0,0,30,0,0,0,185,0,1,0,229,0,0,0,309,0,0,0,291,0,0,0,243,0,0,0,233,0,0,0,312,0,0,0,209,0,2,0,59,0,0,0,294,0,0,0,205,0,0,0,233,0,0
contig_21013_3,489,0,0,224,0,0,0,192,0,0,0,181,0,0,0,283,0,0,0,337,0,0,0,501,0,1,1,574,0,0,1,94,0,0,1,420,0,0,0,274,0,0,0,308,0,0,0,31,0,0,0,188,0,0,0,233,0,0,0,316,0,0,0,290,0,0,0,254,0,0,0,232,0,0,0,321,0,0,0,213,0,0,0,59,0,0,0,302,0,0,0,203,0,0,0,236,1
contig_21013_3,490,225,0,0,0,191,0,0,0,180,0,0,0,281,0,1,0,336,0,0,0,501,0,0,0,576,0,0,0,95,0,0,0,422,0,0,0,279,0,0,0,312,0,0,0,31,0,0,0,189,0,0,0,236,0,0,1,316,0,0,0,290,0,0,0,252,0,1,0,235,0,0,0,321,0,0,0,211,0,0,0,59,0,0,0,301,0,0,0,203,0,0,0,237,0,0,0
contig_21013_3,491,0,0,0,225,0,0,0,193,0,0,0,179,0,0,0,281,0,0,0,332,0,0,0,499,0,0,0,576,0,0,0,97,0,0,0,423,0,0,0,279,0,0,0,311,0,0,0,31,0,0,0,189,0,0,0,237,0,0,0,316,0,0,0,290,0,0,0,254,0,0,0,234,0,0,0,320,0,0,0,211,0,0,0,59,0,0,0,302,0,0,0,202,0,0,0,233
contig_21013_3,492,0,0,0,224,0,0,0,194,0,0,0,179,0,0,0,280,1,0,0,332,0,0,0,501,0,0,1,574,0,0,0,96,0,0,0,424,0,0,0,282,0,0,0,312,0,0,0,31,0,0,0,189,0,0,0,237,0,0,0,316,0,0,0,289,0,0,0,255,0,0,0,235,1,2,0,317,0,0,0,211,0,0,0,59,0,0,0,303,0,0,0,203,0,1,0,233
contig_21013_3,493,221,0,0,0,196,0,0,0,173,2,0,0,278,0,0,0,332,0,0,0,500,1,0,0,569,2,0,0,95,0,0,0,423,0,0,0,281,0,0,0,313,0,0,0,32,0,0,0,187,0,0,0,236,0,0,0,310,0,0,1,287,1,0,0,253,0,0,0,238,0,0,0,316,0,0,0,209,0,0,0,59,0,0,0,301,0,0,0,203,1,0,0,233,0,0,0
contig_21013_3,494,223,0,0,0,195,0,0,0,174,0,0,0,276,0,0,0,334,0,0,0,501,0,0,0,571,0,0,0,95,0,0,0,423,0,0,0,283,0,0,0,319,0,0,0,32,0,0,0,187,0,0,0,236,0,1,0,310,0,1,0,288,0,0,0,249,0,0,0,241,0,0,0,317,0,0,0,209,0,0,0,59,0,0,0,296,0,2,0,202,0,0,0,234,0,0,0
contig_21013_3,495,0,0,229,0,0,0,197,0,0,0,176,0,0,0,281,0,0,0,333,0,0,0,501,0,0,0,568,0,0,0,94,0,0,0,422,0,0,0,287,0,0,0,317,1,0,0,31,0,0,0,185,0,1,0,235,0,0,0,309,0,0,0,289,0,0,0,255,0,0,0,241,0,0,0,319,0,0,0,210,0,0,0,58,0,0,0,304,0,0,0,203,0,0,0,235,0
contig_21013_3,496,229,0,1,0,196,0,0,0,174,0,0,0,283,0,0,0,332,0,0,0,499,0,0,0,568,0,0,0,95,0,0,0,418,1,0,0,282,0,0,0,319,1,0,1,30,0,0,0,184,1,0,0,233,0,2,0,306,0,1,0,288,0,0,0,254,0,0,0,238,0,0,0,326,0,0,0,210,0,0,0,58,0,0,0,305,0,0,0,202,0,0,0,236,0,0,0
contig_21013_3,497,0,235,0,0,0,194,0,0,0,176,0,0,0,286,0,0,0,328,0,0,0,500,0,0,0,569,0,1,0,96,0,0,0,417,0,0,0,287,0,0,0,322,0,0,0,29,0,0,0,184,0,0,0,236,0,0,0,315,0,0,0,287,0,0,0,260,0,0,0,236,0,0,0,329,0,0,0,209,0,0,0,58,0,0,0,313,0,0,0,201,0,0,0,231,0,0
contig_21013_3,498,0,0,0,230,0,0,0,197,0,0,0,171,0,0,0,278,0,0,0,329,0,0,0,503,0,0,0,573,0,0,0,94,0,0,0,417,0,0,0,280,0,0,0,321,0,0,0,29,0,0,0,179,0,0,0,235,0,0,0,305,0,0,0,287,0,0,0,254,0,0,0,235,0,1,0,318,0,0,0,208,0,0,0,58,0,0,0,303,0,0,0,202,0,0,0,231
contig_21013_3,499,0,231,0,0,0,198,0,0,0,167,0,0,0,276,0,0,0,327,0,0,0,505,0,0,0,570,0,0,0,94,0,0,0,416,0,0,0,278,0,0,0,320,0,0,0,29,0,0,0,177,0,0,0,232,0,0,0,306,0,0,0,286,0,0,0,249,0,0,0,237,0,1,0,320,0,0,0,208,0,0,0,58,0,0,0,301,0,0,0,205,0,0,0,232,0,0
contig_21013_3,500,234,0,0,0,198,0,0,0,167,0,0,0,276,0,0,0,325,0,0,0,503,0,0,0,568,0,1,0,94,0,0,0,417,0,0,0,278,0,0,0,321,0,0,0,32,0,0,0,176,0,0,0,232,0,0,0,300,0,0,1,284,0,0,0,250,1,0,0,237,0,0,0,317,0,0,0,204,0,1,0,58,0,0,0,302,0,0,0,207,0,0,0,230,0,2,0
contig_21013_3,501,233,0,0,0,196,0,0,0,166,0,0,0,278,0,0,0,322,0,0,0,502,0,0,0,566,0,0,0,94,0,0,0,418,0,0,0,280,0,0,0,316,0,0,0,31,0,0,0,177,0,0,0,232,0,0,0,300,0,0,0,282,0,0,0,251,0,0,0,235,0,0,0,316,0,0,0,205,0,0,0,58,0,0,0,301,0,2,0,205,0,1,0,229,0,0,0
contig_21188_1,0,1,148,0,0,2,136,0,0,0,100,0,0,0,161,0,0,4,317,0,0,1,429,0,0,2,520,0,0,0,87,0,0,3,356,0,0,3,204,0,0,0,261,0,0,3,38,0,0,33,121,0,0,0,187,0,0,1,223,0,0,0,109,0,0,0,201,0,0,0,133,0,0,1,199,0,0,0,130,0,0,0,8,0,0,2,212,0,0,0,113,0,0,2,187,0,0
contig_21188_1,1,149,0,0,0,139,0,0,0,100,0,0,0,162,0,0,0,321,0,0,0,432,0,0,0,525,0,0,0,87,0,0,0,362,0,0,0,207,0,0,0,263,0,0,0,41,0,0,0,154,0,0,0,185,0,0,0,224,0,0,0,111,0,0,0,201,0,0,0,134,0,0,0,200,0,0,0,130,0,0,0,8,0,0,0,214,0,0,0,113,0,0,0,189,0,0,0
contig_21188_1,2,0,0,0,149,0,0,0,140,0,0,0,100,0,0,0,162,0,0,1,322,0,0,0,435,0,0,0,527,0,0,0,87,0,0,0,362,0,0,0,207,0,0,0,263,0,0,0,41,0,0,0,154,0,0,0,185,0,0,0,225,0,0,0,111,0,0,0,203,0,0,0,135,0,0,0,202,0,0,0,130,0,0,0,8,0,0,0,215,0,0,0,114,0,0,0,190
contig_21188_1,3,0,0,151,0,0,0,142,0,0,0,100,0,0,0,162,0,0,0,325,0,0,0,439,0,0,1,534,0,0,0,89,0,0,0,362,0,0,0,206,0,0,0,265,0,0,0,41,0,0,0,154,0,0,0,186,0,0,0,230,0,1,0,111,0,0,0,206,0,0,0,136,0,1,0,206,0,0,0,130,0,0,0,8,0,0,0,218,0,0,0,114,0,0,0,194,0
contig_21188_1,4,0,0,0,151,0,0,1,144,0,0,0,100,1,0,0,163,0,0,0,326,0,0,0,439,0,0,0,541,0,0,0,89,1,0,0,362,0,0,0,207,0,0,0,265,0,0,0,41,0,0,0,154,0,0,0,186,0,0,0,232,0,0,0,112,0,0,0,206,0,0,0,136,0,0,0,209,0,0,0,131,0,0,0,8,0,0,0,217,0,0,0,114,0,0,0,196
contig_21188_1,5,0,151,0,0,0,145,0,0,0,101,0,0,0,164,0,0,0,329,0,1,0,447,0,0,0,545,0,0,0,91,0,0,0,364,0,0,0,207,0,0,0,266,0,0,0,41,0,0,0,155,0,0,0,187,0,0,0,235,0,0,0,113,0,0,0,206,0,0,0,138,0,0,0,210,0,0,0,131,0,0,0,8,0,0,0,218,0,0,0,115,0,0,0,197,0,0
contig_21188_1,6,0,151,0,0,5,109,0,33,18,83,0,0,0,161,0,1,4,274,0,56,1,378,0,72,8,455,0,89,17,54,0,20,25,330,0,10,1,202,0,0,52,197,0,17,0,40,0,2,1,135,0,17,8,172,0,4,8,214,0,9,8,73,0,32,4,192,0,9,12,106,0,23,6,204,0,0,7,103,0,21,0,7,0,1,0,218,0,0,49,42,0,25,1,194,0,2
contig_21188_1,7,0,0,152,0,0,0,148,0,0,0,103,0,0,0,163,0,0,0,337,0,0,0,457,0,0,0,561,0,1,0,92,0,0,0,367,0,0,0,204,0,0,0,268,2,0,0,42,0,0,0,155,0,0,0,186,0,0,0,231,0,0,0,114,0,0,0,206,0,0,0,144,0,0,0,213,0,0,0,133,0,0,0,8,0,0,0,218,0,2,0,116,0,0,0,199,0
contig_21188_1,8,0,152,0,0,0,150,0,0,0,103,0,0,0,163,0,0,0,340,0,0,0,459,0,0,1,567,0,0,0,95,0,0,1,370,0,0,0,204,0,0,1,270,0,0,0,42,0,0,0,157,0,0,0,186,0,0,0,231,0,0,0,114,0,0,0,206,0,0,0,146,0,0,0,213,0,0,1,133,0,0,0,8,0,0,0,218,0,0,0,119,0,0,0,202,0,0
contig_21188_1,9,152,0,0,0,152,0,0,5,92,0,0,19,164,0,0,0,340,0,0,3,465,0,0,2,565,0,0,8,78,0,0,17,347,0,0,26,205,0,0,1,221,0,0,54,42,0,0,0,157,0,0,1,178,0,0,8,224,0,0,8,110,0,0,7,204,0,0,5,137,0,0,12,207,0,0,6,129,0,0,7,8,0,0,0,218,0,0,0,69,0,0,51,202,0,0,1
contig_21188_1,10,154,0,0,0,158,0,0,0,107,0,0,0,164,0,0,0,349,0,0,0,471,0,0,0,578,0,0,0,97,0,0,0,378,0,0,0,206,0,0,0,277,0,0,1,42,0,0,0,159,0,0,0,188,0,0,0,234,0,0,0,121,0,0,0,211,0,0,0,154,0,0,0,213,0,0,0,138,0,1,0,8,0,0,0,220,0,0,0,124,0,0,0,205,0,0,0
contig_21188_1,11,154,0,0,0,161,0,0,0,107,0,0,0,164,0,0,0,353,0,0,0,472,0,0,0,585,0,0,0,98,0,0,0,385,0,0,0,208,0,0,0,282,0,0,0,42,0,0,0,159,0,0,0,189,0,0,0,237,0,0,0,121,0,0,0,211,0,0,0,156,0,0,0,213,0,0,0,139,0,0,0,8,0,0,0,218,0,0,0,127,0,0,0,209,0,0,0
contig_21188_1,12,155,0,0,0,162,0,0,0,111,0,0,0,165,0,0,0,356,0,0,0,471,0,2,0,586,0,1,0,99,0,0,0,392,0,0,0,208,0,1,0,283,0,1,0,42,0,0,0,158,0,2,0,192,0,0,0,236,0,1,0,121,0,0,0,211,0,1,0,156,0,0,0,219,0,0,0,142,0,0,0,8,0,0,0,221,0,1,0,128,0,0,0,210,0,0,0
contig_21188_1,13,0,158,0,1,0,164,0,0,0,111,0,0,0,167,0,0,1,361,0,0,0,476,0,0,1,594,0,0,0,99,0,0,1,395,0,0,0,211,0,0,0,286,0,0,0,42,0,0,0,160,0,0,0,192,0,0,0,241,0,0,0,131,0,0,0,213,0,0,0,159,0,0,0,220,0,0,0,146,0,0,0,8,0,0,0,224,0,0,0,132,0,0,0,214,0,0
contig_21188_1,14,159,0,0,0,166,0,0,0,110,0,0,0,168,0,0,0,365,0,0,0,479,0,0,0,603,0,0,0,99,0,0,0,399,0,0,0,211,0,0,0,292,0,0,0,42,0,0,0,160,0,0,0,192,0,0,0,242,0,0,0,132,0,0,0,214,0,0,0,160,0,0,0,222,0,0,0,146,1,1,0,8,0,0,0,225,0,0,0,135,0,0,0,213,0,0,0
contig_21188_1,15,159,0,0,0,166,0,0,0,111,0,0,0,169,0,0,0,368,0,0,0,484,0,0,0,610,0,0,0,100,0,0,0,404,0,1,0,212,0,0,0,294,0,0,0,42,0,0,0,161,0,0,0,192,0,0,0,242,0,0,0,135,0,0,0,212,0,2,0,162,0,0,0,222,0,0,0,150,0,0,0,8,0,0,0,226,0,0,0,135,0,0,0,217,0,0,0
contig_21188_1,16,160,0,0,0,167,0,0,0,112,0,0,0,170,0,0,0,371,0,0,0,488,0,0,0,613,0,0,0,102,0,0,0,408,0,0,0,213,0,0,0,296,0,0,0,42,0,0,0,161,0,0,0,192,0,0,0,243,0,0,0,135,0,0,0,214,0,0,0,161,0,0,0,224,0,0,0,151,0,0,0,8,0,0,0,226,0,0,0,137,0,0,0,218,0,0,0
contig_21188_1,17,160,0,0,0,168,0,0,0,112,0,0,0,170,0,0,0,375,0,0,0,493,0,0,0,616,0,0,0,102,0,0,0,409,0,0,0,213,0,0,0,297,0,0,0,40,0,0,0,161,0,0,0,192,0,1,0,241,0,0,0,135,0,0,0,212,0,0,0,163,0,0,0,225,0,0,0,151,0,0,0,8,0,0,0,226,0,0,0,139,0,0,0,219,0,0,0
contig_21188_1,18,162,0,0,0,172,0,0,0,112,0,0,0,170,0,0,0,380,0,0,0,494,0,1,0,624,0,0,0,103,0,0,0,409,0,0,0,214,0,0,0,301,0,0,0,40,0,0,0,161,0,0,0,194,0,0,0,241,0,0,0,135,0,0,0,211,0,0,0,165,0,0,0,226,0,0,0,154,0,0,0,8,0,0,0,225,1,0,0,139,0,0,0,224,0,0,0
contig_21188_1,19,163,0,0,0,173,0,0,0,112,0,0,0,173,0,0,0,380,1,1,0,499,0,0,0,626,0,0,0,106,0,0,0,411,0,0,0,212,0,0,0,301,2,0,0,40,0,0,0,162,0,0,0,194,0,0,0,241,0,0,0,136,0,0,0,213,0,0,0,167,0,0,0,226,0,0,0,157,0,0,0,8,0,0,0,230,0,0,0,141,0,0,0,227,0,0,0
contig_21188_1,20,0,0,0,166,0,0,0,173,0,0,0,112,0,0,0,176,1,0,0,382,0,1,0,498,0,1,0,622,0,0,1,105,0,0,0,414,0,0,1,212,0,1,2,299,0,0,0,40,0,0,0,162,0,0,0,195,0,0,0,242,0,0,0,137,0,0,0,214,0,0,0,166,0,0,0,227,0,0,0,160,0,0,0,8,0,0,0,230,0,0,0,141,0,0,0,225
contig_21188_1,21,0,159,0,6,0,131,0,43,0,45,0,67,0,177,0,0,0,316,0,70,0,382,1,117,0,496,0,126,0,41,0,66,1,334,0,79,0,205,0,11,0,71,1,231,0,38,0,2,0,155,0,7,0,171,0,24,0,202,0,40,0,82,0,55,0,188,0,26,0,114,1,55,0,215,0,12,0,99,0,61,0,8,0,0,0,230,0,0,0,51,0,92,0,214,0,14
contig_21188_1,22,0,165,0,0,0,173,0,0,0,112,0,0,0,178,0,0,0,387,0,0,0,504,0,0,0,622,0,1,0,109,0,0,0,416,0,0,0,213,0,0,0,304,0,0,0,40,0,0,0,162,0,0,0,193,0,0,0,242,0,0,0,138,0,0,1,215,0,0,0,172,0,0,0,224,0,0,0,164,0,0,0,8,0,0,0,225,0,0,0,145,0,0,0,227,0,0
contig_21188_1,23,0,0,169,0,0,0,174,0,0,0,112,0,0,0,180,0,0,0,389,0,0,0,508,0,0,0,627,0,0,0,109,0,0,0,415,0,0,0,213,0,0,0,308,0,0,0,40,0,0,0,163,0,0,0,193,0,0,0,242,0,0,0,139,0,0,0,217,0,0,0,171,0,0,0,225,0,1,0,165,0,0,0,8,0,0,0,225,0,0,0,146,0,0,0,227,0
contig_21188_1,24,0,76,0,93,1,122,0,55,0,104,0,8,0,59,0,123,3,224,0,161,0,330,0,182,2,377,0,255,0,109,0,0,0,266,0,151,0,77,0,136,0,306,0,6,0,11,0,30,1,75,0,89,1,107,0,85,0,95,0,148,0,123,0,17,0,93,0,124,3,136,0,33,0,94,0,131,1,130,0,34,0,3,0,6,0,66,0,160,0,147,0,3,1,106,0,121
contig_21188_1,25,169,0,0,0,178,0,0,0,112,0,0,0,182,0,0,0,392,0,0,0,513,0,0,0,638,0,0,0,111,0,0,0,420,0,0,0,214,0,0,0,314,0,0,0,42,0,0,0,164,0,0,0,193,0,0,0,242,0,0,0,141,0,0,0,216,0,1,0,171,0,0,0,225,0,0,0,167,0,0,0,9,0,0,0,225,0,0,0,152,0,0,0,229,0,0,0
contig_21188_1,26,0,0,0,169,0,0,0,177,0,0,0,112,0,0,0,180,0,0,0,393,0,0,0,516,0,0,0,639,0,0,0,112,0,0,1,420,0,0,0,214,0,0,0,315,0,0,0,44,0,1,0,163,0,0,0,193,0,0,0,241,0,0,0,142,0,0,0,216,0,0,0,173,0,0,0,222,0,0,0,169,0,0,0,9,0,0,1,224,0,0,0,153,0,0,0,229
contig_21188_1,27,0,1,0,170,0,18,0,159,0,1,0,111,0,1,0,178,0,2,0,387,0,4,0,512,1,1,0,640,0,7,0,105,0,8,0,415,0,1,0,215,0,5,0,315,0,3,0,41,0,0,0,165,0,4,0,191,0,4,0,236,0,28,0,113,0,7,0,211,0,11,0,162,1,0,0,223,0,10,0,160,0,0,0,9,0,3,0,220,0,7,0,147,0,2,0,228
contig_21188_1,28,0,170,0,0,0,179,0,0,0,105,0,1,0,178,0,0,0,390,0,0,1,516,0,0,0,639,0,0,0,115,0,0,1,425,0,1,0,216,0,0,0,316,0,1,0,45,0,0,0,165,0,0,0,195,0,0,0,241,0,1,0,143,0,0,0,219,0,0,0,173,0,0,0,224,0,0,0,172,0,0,0,9,0,0,0,214,0,0,0,153,0,1,0,231,0,0
